Photometry,Sector,Time,Value
TESS_18_0,All,1411.1569964681103,-1604.7999996801839
TESS_18_0,All,1411.1639409125546,-463.79999961815776
TESS_18_0,All,1411.170885356999,-1594.8999996652826
TESS_18_0,All,1411.1778298014433,218.69999966565518
TESS_18_0,All,1411.1847742458876,838.5999999089166
TESS_18_0,All,1411.191718690332,-4642.599998640269
TESS_18_0,All,1411.1986631347763,-2132.599999657273
TESS_18_0,All,1411.2056075792207,2560.6999992709607
TESS_18_0,All,1411.212552023665,-4359.499998886883
TESS_18_0,All,1411.2194964681094,-4084.399998677522
TESS_18_0,All,1411.2264409125537,1265.7999994531274
TESS_18_0,All,1411.233385356998,-450.40000014360993
TESS_18_0,All,1411.2403298014424,-4888.599998646043
TESS_18_0,All,1411.2472742458867,-2793.099998924695
TESS_18_0,All,1411.254218690331,-2722.699999775924
TESS_18_0,All,1411.2611631347754,-900.6999998981133
TESS_18_0,All,1411.2681075792198,-5099.499998309091
TESS_18_0,All,1411.275052023664,-6308.799998338707
TESS_18_0,All,1411.2819964681084,852.2999989811331
TESS_18_0,All,1411.2889409125528,1229.1000003019349
TESS_18_0,All,1411.2958853569971,-13926.999996576273
TESS_18_0,All,1411.3028298014415,614.6999996157363
TESS_18_0,All,1411.3097742458858,3128.7999994235115
TESS_18_0,All,1411.3167186903302,-16265.299996505119
TESS_18_0,All,1411.3236631347745,2196.3000002142044
TESS_18_0,All,1411.3306075792188,-720.8000000437721
TESS_18_0,All,1411.3375520236632,-12427.199997486732
TESS_18_0,All,1411.3444964681075,1875.700000085868
TESS_18_0,All,1411.3514409125519,-4202.199998754077
TESS_18_0,All,1411.3583853569962,-12775.49999758508
TESS_18_0,All,1411.3653298014406,5967.199999116734
TESS_18_0,All,1411.372274245885,-6710.799998423643
TESS_18_0,All,1411.3792186903293,-11464.699997553416
TESS_18_0,All,1411.3861631347736,7261.999998690188
TESS_18_0,All,1411.393107579218,-6903.599998609721
TESS_18_0,All,1411.4000520236623,-8205.999998015724
TESS_18_0,All,1411.4069964681066,6614.599998789467
TESS_18_0,All,1411.413940912551,-6296.299999024346
TESS_18_0,All,1411.4208853569953,-4859.199998543784
TESS_18_0,All,1411.4278298014397,3374.899999480881
TESS_18_0,All,1411.434774245884,-3730.1999996293334
TESS_18_0,All,1411.4417186903283,-2003.9999994313343
TESS_18_0,All,1411.4486631347727,107.70000042878091
TESS_18_0,All,1411.455607579217,-5031.599999136664
TESS_18_0,All,1411.4625520236614,1128.2999996367842
TESS_18_0,All,1411.4694964681057,-1699.899999634549
TESS_18_0,All,1411.47644091255,-5927.999998165108
TESS_18_0,All,1411.4833853569944,-2631.1999993855134
TESS_18_0,All,1411.4903298014387,399.49999935254453
TESS_18_0,All,1411.497274245883,-2775.0999988893045
TESS_18_0,All,1411.5042186903274,-8891.599997720496
TESS_18_0,All,1411.5111631347718,774.0999995600432
TESS_18_0,All,1411.5181075792161,122.79999988116325
TESS_18_0,All,1411.5250520236605,-10748.099997244217
TESS_18_0,All,1411.5319964681048,-2422.899999120459
TESS_18_0,All,1411.5389409125492,599.4999996107072
TESS_18_0,All,1411.5458853569935,-6557.199998693727
TESS_18_0,All,1411.5528298014378,-3143.19999870006
TESS_18_0,All,1411.5597742458822,-4428.999999335781
TESS_18_0,All,1411.5667186903265,-2269.699999229051
TESS_18_0,All,1411.5736631347709,-6845.099998310767
TESS_18_0,All,1411.5806075792152,-4498.899999224767
TESS_18_0,All,1411.5875520236596,-544.5999993177131
TESS_18_0,All,1411.594496468104,-11956.299997585826
TESS_18_0,All,1411.6014409125482,-1028.9999995604157
TESS_18_0,All,1411.6083853569926,-2242.2999990511685
TESS_18_0,All,1411.615329801437,-13807.299997448363
TESS_18_0,All,1411.6222742458813,2659.2999998791142
TESS_18_0,All,1411.6292186903256,-7041.799997916259
TESS_18_0,All,1411.63616313477,-14517.399997433648
TESS_18_0,All,1411.6431075792143,8238.199998810329
TESS_18_0,All,1411.6500520236586,-12673.699996980653
TESS_18_0,All,1411.656996468103,-12524.499997372553
TESS_18_0,All,1411.6639409125473,10666.499998001382
TESS_18_0,All,1411.6708853569917,-13993.699997083842
TESS_18_0,All,1411.677829801436,-10204.29999745395
TESS_18_0,All,1411.6847742458804,8607.799998434446
TESS_18_0,All,1411.6917186903247,-13586.999997502566
TESS_18_0,All,1411.698663134769,-7082.899997920356
TESS_18_0,All,1411.7056075792134,3566.3999997785313
TESS_18_0,All,1411.7125520236577,-12925.599997850693
TESS_18_0,All,1411.719496468102,-794.6999993374571
TESS_18_0,All,1411.7264409125464,-2323.899999241717
TESS_18_0,All,1411.7333853569908,-11812.699997539446
TESS_18_0,All,1411.740329801435,979.3000002093613
TESS_18_0,All,1411.7472742458795,-4988.999999316782
TESS_18_0,All,1411.7542186903238,-7605.899997804127
TESS_18_0,All,1411.7611631347681,-5020.399998528138
TESS_18_0,All,1411.7681075792125,-4170.799999602139
TESS_18_0,All,1411.7750520236568,-2705.4999988636
TESS_18_0,All,1411.7819964681012,-10297.399997558072
TESS_18_0,All,1411.7889409125455,-2497.6999997425823
TESS_18_0,All,1411.7958853569899,-397.29999939613043
TESS_18_0,All,1411.8028298014342,-14951.399996780976
TESS_18_0,All,1411.8097742458785,-243.3999996908009
TESS_18_0,All,1411.816718690323,-2133.6999993897975
TESS_18_0,All,1411.8236631347672,-14575.7999968756
TESS_18_0,All,1411.8306075792116,126.30000044386834
TESS_18_0,All,1411.837552023656,-5095.79999893792
TESS_18_0,All,1411.8444964681003,-10601.799997532926
TESS_18_0,All,1411.8514409125446,-818.3999994421378
TESS_18_0,All,1411.858385356989,-6355.4999989110975
TESS_18_0,All,1411.8653298014333,-7512.599997813813
TESS_18_0,All,1411.8722742458776,-6466.4999986376615
TESS_18_0,All,1411.879218690322,-3734.299998936057
TESS_18_0,All,1411.8861631347663,-9514.299997533857
TESS_18_0,All,1411.8931075792107,-6859.299998775311
TESS_18_0,All,1411.900052023655,-121.69999985918403
TESS_18_0,All,1411.9069964680994,-11958.69999648258
TESS_18_0,All,1411.9139409125437,-11556.39999790825
TESS_18_0,All,1411.920885356988,7422.699998535774
TESS_18_0,All,1411.9278298014324,-15468.799996335618
TESS_18_0,All,1411.9347742458767,-13099.199996827543
TESS_18_0,All,1411.941718690321,7578.799998737127
TESS_18_0,All,1411.9486631347654,-15125.799997319467
TESS_18_0,All,1411.9556075792098,-8435.299997579865
TESS_18_0,All,1411.962552023654,330.50000083055346
TESS_18_0,All,1411.9694964680984,-17208.799996931106
TESS_18_0,All,1411.9764409125428,632.700000119023
TESS_18_0,All,1411.9833853569871,-3352.7999985629694
TESS_18_0,All,1411.9903298014315,-19607.099996096455
TESS_18_0,All,1411.9972742458758,6162.299999137036
TESS_18_0,All,1412.0042186903202,-6874.599998622015
TESS_18_0,All,1412.0111631347645,-16438.09999611713
TESS_18_0,All,1412.0181075792088,3202.2999998565765
TESS_18_0,All,1412.0250520236532,-7108.899998784624
TESS_18_0,All,1412.0319964680975,-10495.799997521564
TESS_18_0,All,1412.0389409125419,1635.60000027027
TESS_18_0,All,1412.0458853569862,-8940.599998719059
TESS_18_0,All,1412.0528298014306,-4621.599998456984
TESS_18_0,All,1412.059774245875,-5387.899998345412
TESS_18_0,All,1412.0667186903192,-8839.599998517147
TESS_18_0,All,1412.0736631347636,52.80000057760626
TESS_18_0,All,1412.080607579208,-10854.299997790717
TESS_18_0,All,1412.0875520236523,-4767.499998558126
TESS_18_0,All,1412.0944964680966,-3015.7999991651623
TESS_18_0,All,1412.101440912541,-9854.899998166598
TESS_18_0,All,1412.1083853569853,-2283.4999988093973
TESS_18_0,All,1412.1153298014297,-8367.499998038076
TESS_18_0,All,1412.122274245874,-6454.699998922088
TESS_18_0,All,1412.1292186903183,114.90000043101608
TESS_18_0,All,1412.1361631347627,-13255.899996922351
TESS_18_0,All,1412.143107579207,-5173.899998492375
TESS_18_0,All,1412.1500520236514,353.69999978970736
TESS_18_0,All,1412.1569964680957,-10014.799998073466
TESS_18_0,All,1412.16394091254,-5284.19999785088
TESS_18_0,All,1412.1708853569844,-6678.49999875538
TESS_18_0,All,1412.1778298014287,-3967.199999428913
TESS_18_0,All,1412.184774245873,-4653.099998270161
TESS_18_0,All,1412.1917186903174,-11845.299997392296
TESS_18_0,All,1412.1986631347618,83.60000019483269
TESS_18_0,All,1412.2056075792061,-5340.39999886211
TESS_18_0,All,1412.2125520236505,-9637.999997989089
TESS_18_0,All,1412.2194964680948,1880.4000004395843
TESS_18_0,All,1412.2264409125391,-9856.599998244643
TESS_18_0,All,1412.2333853569835,-2249.9999997226523
TESS_18_0,All,1412.2403298014278,1954.4000003235415
TESS_18_0,All,1412.2472742458722,-15415.099996863119
TESS_18_0,All,1412.2542186903165,5368.374999415362
TESS_18_0,All,1412.2611631347609,792.2499995382968
TESS_18_0,All,1412.2681075792052,-12580.166665430492
TESS_18_0,All,1412.2750520236496,4931.66666657043
TESS_18_0,All,1412.281996468094,-3300.87499886984
TESS_18_0,All,1412.2889409125382,-14963.333331485279
TESS_18_0,All,1412.2958853569826,6768.699999152683
TESS_18_0,All,1412.302829801427,-7936.29999862574
TESS_18_0,All,1412.3097742458713,-6270.799998558126
TESS_18_0,All,1412.3167186903156,2857.2000000029802
TESS_18_0,All,1412.32366313476,-12027.299997700193
TESS_18_0,All,1412.3306075792043,-1954.3999993728473
TESS_18_0,All,1412.3375520236486,-1187.7999994689599
TESS_18_0,All,1412.344496468093,-13304.599997114763
TESS_18_0,All,1412.3514409125373,178.40000038146974
TESS_18_0,All,1412.3583853569817,-2871.3999998027457
TESS_18_0,All,1412.365329801426,-9839.799997473321
TESS_18_0,All,1412.3722742458704,-5519.999997993373
TESS_18_0,All,1412.3792186903147,-5383.199999577552
TESS_18_0,All,1412.386163134759,-1422.5999992724508
TESS_18_0,All,1412.3931075792034,-12344.199996853993
TESS_18_0,All,1412.4000520236477,-5528.9999986954035
TESS_18_0,All,1412.406996468092,1160.099999682419
TESS_18_0,All,1412.4139409125364,-10461.7999977611
TESS_18_0,All,1412.4208853569808,-5468.599998137727
TESS_18_0,All,1412.427829801425,-2427.599999318086
TESS_18_0,All,1412.4347742458694,-7231.79999914486
TESS_18_0,All,1412.4417186903138,-153.09999924227594
TESS_18_0,All,1412.4486631347581,-10307.299997448736
TESS_18_0,All,1412.4556075792025,-5432.699998944253
TESS_18_0,All,1412.4625520236468,3483.699999284558
TESS_18_0,All,1412.4694964680912,-8630.39999808427
TESS_18_0,All,1412.4764409125355,-5203.199998627975
TESS_18_0,All,1412.4833853569799,1406.4999998889864
TESS_18_0,All,1412.4903298014242,-8317.799998547696
TESS_18_0,All,1412.4972742458685,-2580.9999986905605
TESS_18_0,All,1412.5042186903129,-5273.899998936429
TESS_18_0,All,1412.5111631347572,-4125.699999249727
TESS_18_0,All,1412.5181075792016,-1955.0999991791323
TESS_18_0,All,1412.525052023646,-8534.499998258241
TESS_18_0,All,1412.5319964680903,-2218.799999190867
TESS_18_0,All,1412.5389409125346,-5027.499998598732
TESS_18_0,All,1412.545885356979,-8619.099998505228
TESS_18_0,All,1412.5528298014233,2116.2000001061706
TESS_18_0,All,1412.5597742458676,-9737.999997859635
TESS_18_0,All,1412.566718690312,-6496.999998822063
TESS_18_0,All,1412.5736631347563,2753.5000000741334
TESS_18_0,All,1412.5806075792007,-14616.399996768869
TESS_18_0,All,1412.587552023645,-3178.8999995334075
TESS_18_0,All,1412.5944964680893,4940.199999547005
TESS_18_0,All,1412.6014409125337,-18558.399996071683
TESS_18_0,All,1412.608385356978,897.7999998813495
TESS_18_0,All,1412.6153298014224,4802.899999132753
TESS_18_0,All,1412.6222742458667,-19366.199996063115
TESS_18_0,All,1412.629218690311,3257.7000002939253
TESS_18_0,All,1412.6361631347554,-1155.5000002095476
TESS_18_0,All,1412.6431075791998,-11626.599997591413
TESS_18_0,All,1412.650052023644,515.7000004984438
TESS_18_0,All,1412.6569964680884,-4950.299998878501
TESS_18_0,All,1412.6639409125328,-9211.59999810569
TESS_18_0,All,1412.6708853569771,881.7000001041218
TESS_18_0,All,1412.6778298014215,-6500.299998482503
TESS_18_0,All,1412.6847742458658,-8274.299997910484
TESS_18_0,All,1412.6917186903102,-325.8000002069399
TESS_18_0,All,1412.6986631347545,-3027.299999058433
TESS_18_0,All,1412.7056075791988,-12318.199996938183
TESS_18_0,All,1412.7125520236432,-2193.699999549985
TESS_18_0,All,1412.7194964680875,-709.699999623932
TESS_18_0,All,1412.7264409125319,-13200.399997109362
TESS_18_0,All,1412.7333853569762,-735.3999997660518
TESS_18_0,All,1412.7403298014206,150.50000024726614
TESS_18_0,All,1412.747274245865,-14385.699996790663
TESS_18_0,All,1412.7542186903092,-1097.5999995047227
TESS_18_0,All,1412.7611631347536,-934.699999657087
TESS_18_0,All,1412.768107579198,-13762.599997010828
TESS_18_0,All,1412.7750520236423,554.1000003566966
TESS_18_0,All,1412.7819964680866,-2247.2999997369943
TESS_18_0,All,1412.788940912531,-10119.299997769482
TESS_18_0,All,1412.7958853569753,-1785.2999991245567
TESS_18_0,All,1412.8028298014196,-5118.399998939038
TESS_18_0,All,1412.809774245864,-6971.6999983137475
TESS_18_0,All,1412.8167186903083,-2476.099999249354
TESS_18_0,All,1412.8236631347527,-5166.999999034405
TESS_18_0,All,1412.830607579197,-5108.599998429231
TESS_18_0,All,1412.8375520236414,-6077.499998645484
TESS_18_0,All,1412.8444964680857,-2629.699999661185
TESS_18_0,All,1412.85144091253,-3645.999998659082
TESS_18_0,All,1412.8583853569744,-10975.499997307546
TESS_18_0,All,1412.8653298014187,-1423.1000001627951
TESS_18_0,All,1412.872274245863,790.800000323914
TESS_18_0,All,1412.8792186903074,-16832.599996287376
TESS_18_0,All,1412.8861631347518,743.0000001907349
TESS_18_0,All,1412.893107579196,-419.4999999435619
TESS_18_0,All,1412.9000520236405,-14454.999996972643
TESS_18_0,All,1412.9069964680848,1572.6000002972783
TESS_18_0,All,1412.9139409125291,-3636.4999992286785
TESS_18_0,All,1412.9208853569735,-10811.399997873605
TESS_18_0,All,1412.9278298014178,2413.999999861792
TESS_18_0,All,1412.9347742458622,-6277.199998343177
TESS_18_0,All,1412.9417186903065,-10479.699997861497
TESS_18_0,All,1412.9486631347509,4614.299999123066
TESS_18_0,All,1412.9556075791952,-7021.5999983828515
TESS_18_0,All,1412.9625520236395,-10682.399997344613
TESS_18_0,All,1412.969496468084,2655.599999416433
TESS_18_0,All,1412.9764409125282,-5000.399998870678
TESS_18_0,All,1412.9833853569726,-10520.899997398816
TESS_18_0,All,1412.990329801417,1568.9999997271225
TESS_18_0,All,1412.9972742458613,-3330.099999418482
TESS_18_0,All,1413.0042186903056,-9070.19999772478
TESS_18_0,All,1413.01116313475,-1496.5999994300305
TESS_18_0,All,1413.0181075791943,-3834.4999991981313
TESS_18_0,All,1413.0250520236386,-7506.199998270907
TESS_18_0,All,1413.031996468083,-1967.6999993044883
TESS_18_0,All,1413.0389409125273,-3323.399999208935
TESS_18_0,All,1413.0458853569717,-5710.999998930842
TESS_18_0,All,1413.052829801416,-1786.1999994583427
TESS_18_0,All,1413.0597742458604,-5682.49999822285
TESS_18_0,All,1413.0667186903047,-7809.899998266808
TESS_18_0,All,1413.073663134749,779.3999993834644
TESS_18_0,All,1413.0806075791934,-2877.6999988505618
TESS_18_0,All,1413.0875520236377,-12803.39999686703
TESS_18_0,All,1413.094496468082,1260.8999995568768
TESS_18_0,All,1413.1014409125264,-420.5000001430511
TESS_18_0,All,1413.1083853569708,-12646.499996556528
TESS_18_0,All,1413.115329801415,-4486.199998774193
TESS_18_0,All,1413.1222742458594,2430.499999155104
TESS_18_0,All,1413.1292186903038,-8751.099998193607
TESS_18_0,All,1413.1361631347481,-6129.099997885525
TESS_18_0,All,1413.1431075791925,-3386.699999519065
TESS_18_0,All,1413.1500520236368,-3136.999999034591
TESS_18_0,All,1413.1569964680812,-9224.599997996538
TESS_18_0,All,1413.1639409125255,-1283.0999994209037
TESS_18_0,All,1413.1708853569698,-3767.799999037571
TESS_18_0,All,1413.1778298014142,-7722.999998494238
TESS_18_0,All,1413.1847742458585,831.5999999588355
TESS_18_0,All,1413.1917186903029,-5440.099998428673
TESS_18_0,All,1413.1986631347472,-10234.799997955002
TESS_18_0,All,1413.2056075791916,3691.3999995138497
TESS_18_0,All,1413.212552023636,-7138.899998280778
TESS_18_0,All,1413.2194964680803,-9382.999998101406
TESS_18_0,All,1413.2264409125246,5902.09999906756
TESS_18_0,All,1413.233385356969,-9314.099998189136
TESS_18_0,All,1413.2403298014133,-15593.749997206964
TESS_18_0,All,1413.254218690302,-13338.16666401519
TESS_18_0,All,1413.2611631347463,-14566.499997551087
TESS_18_0,All,1413.2681075791907,6094.39999890551
TESS_18_0,All,1413.275052023635,-5664.999999186397
TESS_18_0,All,1413.2819964680793,-264.3000000746921
TESS_18_0,All,1413.2889409125237,5145.299999539182
TESS_18_0,All,1413.295885356968,-10339.999998184107
TESS_18_0,All,1413.3028298014124,4845.399998983182
TESS_18_0,All,1413.3097742458567,2446.699999477342
TESS_18_0,All,1413.316718690301,-11148.199997242726
TESS_18_0,All,1413.3236631347454,2112.3999996351076
TESS_18_0,All,1413.3306075791897,4580.0999986398965
TESS_18_0,All,1413.337552023634,-7837.699998265691
TESS_18_0,All,1413.3444964680784,-6.099999308399856
TESS_18_0,All,1413.3514409125228,944.2999991258606
TESS_18_0,All,1413.3583853569671,-1288.999999783188
TESS_18_0,All,1413.3653298014115,-4062.5999984988944
TESS_18_0,All,1413.3722742458558,-3399.9999992962926
TESS_18_0,All,1413.3792186903001,1991.1999994039536
TESS_18_0,All,1413.3861631347445,-3339.8999993562697
TESS_18_0,All,1413.3931075791888,-3586.8999987866728
TESS_18_0,All,1413.4000520236332,-885.5999997612089
TESS_18_0,All,1413.4069964680775,-1321.0000002214686
TESS_18_0,All,1413.4139409125219,-801.2999992748722
TESS_18_0,All,1413.4208853569662,-7199.0999983355405
TESS_18_0,All,1413.4278298014106,1257.4999996567144
TESS_18_0,All,1413.434774245855,883.0999998455867
TESS_18_0,All,1413.4417186902992,-6950.199998580851
TESS_18_0,All,1413.4486631347436,2239.199999789521
TESS_18_0,All,1413.455607579188,-1336.7999997116626
TESS_18_0,All,1413.4625520236323,-6102.2999989459295
TESS_18_0,All,1413.4694964680766,4063.6999996919185
TESS_18_0,All,1413.476440912521,-5555.999999066442
TESS_18_0,All,1413.4833853569653,-1831.9999997237696
TESS_18_0,All,1413.4903298014096,3219.39999972824
TESS_18_0,All,1413.497274245854,-8967.299998271279
TESS_18_0,All,1413.5042186902983,1344.2000000236555
TESS_18_0,All,1413.5111631347427,1010.6999996298924
TESS_18_0,All,1413.518107579187,-6131.899998785183
TESS_18_0,All,1413.5250520236314,1421.4000002630055
TESS_18_0,All,1413.5319964680757,-2017.2999999705703
TESS_18_0,All,1413.53894091252,-1000.9000000650063
TESS_18_0,All,1413.5458853569644,345.10000084545464
TESS_18_0,All,1413.5528298014087,-8735.799998420849
TESS_18_0,All,1413.559774245853,5896.9999982126055
TESS_18_0,All,1413.5667186902974,1943.3000001961366
TESS_18_0,All,1413.5736631347418,-15894.199996542931
TESS_18_0,All,1413.580607579186,8326.599998350628
TESS_18_0,All,1413.5875520236305,2129.1999992568044
TESS_18_0,All,1413.5944964680748,-12846.099997294135
TESS_18_0,All,1413.6014409125191,7252.199999165908
TESS_18_0,All,1413.6083853569635,-2024.899999915436
TESS_18_0,All,1413.6153298014078,-6739.499998935685
TESS_18_0,All,1413.6222742458522,8376.099998909795
TESS_18_0,All,1413.6292186902965,-6897.099998854659
TESS_18_0,All,1413.6361631347409,-904.9999997630715
TESS_18_0,All,1413.6431075791852,5954.699998667277
TESS_18_0,All,1413.6500520236295,-7067.9999985514205
TESS_18_0,All,1413.6569964680739,-1980.899998981878
TESS_18_0,All,1413.6639409125182,1304.8999992728234
TESS_18_0,All,1413.6708853569626,-1725.09999969583
TESS_18_0,All,1413.677829801407,-4597.699998382665
TESS_18_0,All,1413.6847742458513,-3082.699999618344
TESS_18_0,All,1413.6917186902956,3996.3999992752447
TESS_18_0,All,1413.69866313474,-6045.699998695403
TESS_18_0,All,1413.7056075791843,-1460.099999686703
TESS_18_0,All,1413.7125520236286,4596.299999159574
TESS_18_0,All,1413.719496468073,-6944.599998799898
TESS_18_0,All,1413.7264409125173,1058.8000001508742
TESS_18_0,All,1413.7333853569617,1252.899999835156
TESS_18_0,All,1413.740329801406,-5573.199999377318
TESS_18_0,All,1413.7472742458503,4461.299999581836
TESS_18_0,All,1413.7542186902947,-4702.899998889678
TESS_18_0,All,1413.761163134739,-3535.7999995913356
TESS_18_0,All,1413.7681075791834,6228.599999001436
TESS_18_0,All,1413.7750520236277,-8132.799998425134
TESS_18_0,All,1413.781996468072,-457.69999944698066
TESS_18_0,All,1413.7889409125164,2701.2999990759417
TESS_18_0,All,1413.7958853569608,-3415.799999433756
TESS_18_0,All,1413.802829801405,-1993.4999990180136
TESS_18_0,All,1413.8097742458494,-1486.4999996293336
TESS_18_0,All,1413.8167186902938,-421.0000004993752
TESS_18_0,All,1413.8236631347381,2098.50000017751
TESS_18_0,All,1413.8306075791825,-7823.299998559244
TESS_18_0,All,1413.8375520236268,4543.199998973682
TESS_18_0,All,1413.8444964680712,784.5000001430511
TESS_18_0,All,1413.8514409125155,-10354.69999816809
TESS_18_0,All,1413.8583853569598,7416.299998853356
TESS_18_0,All,1413.8653298014042,-4324.699998809211
TESS_18_0,All,1413.8722742458485,-9024.299998691678
TESS_18_0,All,1413.8792186902929,13304.999997773954
TESS_18_0,All,1413.8861631347372,-10469.799997901917
TESS_18_0,All,1413.8931075791816,-4675.799999297969
TESS_18_0,All,1413.900052023626,14348.199997482076
TESS_18_0,All,1413.9069964680702,-14966.499997137673
TESS_18_0,All,1413.9139409125146,582.1000000672415
TESS_18_0,All,1413.920885356959,11629.299997520448
TESS_18_0,All,1413.9278298014033,-16147.59999722112
TESS_18_0,All,1413.9347742458476,2448.8750016547274
TESS_18_0,All,1413.9556075791807,9267.833331418224
TESS_18_0,All,1413.962552023625,5159.599998552539
TESS_18_0,All,1413.9694964680693,-1712.9999995227904
TESS_18_0,All,1413.9764409125137,1584.4999999942258
TESS_18_0,All,1413.983385356958,2577.5999991765248
TESS_18_0,All,1413.9903298014024,2483.599999467656
TESS_18_0,All,1413.9972742458467,1051.4999993499368
TESS_18_0,All,1414.004218690291,6023.249998993706
TESS_18_0,All,1414.0111631347354,-635.5999995302409
TESS_18_0,All,1414.0181075791797,-102.70000078901649
TESS_18_0,All,1414.025052023624,10007.19999820888
TESS_18_0,All,1414.0319964680684,-8102.099998050369
TESS_18_0,All,1414.0389409125128,159.7999996483326
TESS_18_0,All,1414.0458853569571,12718.299997316859
TESS_18_0,All,1414.0528298014015,-10882.099997844733
TESS_18_0,All,1414.0597742458458,355.900000297837
TESS_18_0,All,1414.0667186902901,8909.499997922778
TESS_18_0,All,1414.0736631347345,-8205.299998508393
TESS_18_0,All,1414.0806075791788,733.6000003021211
TESS_18_0,All,1414.0875520236232,4441.699998940714
TESS_18_0,All,1414.0944964680675,-5640.89999922216
TESS_18_0,All,1414.1014409125119,2875.5000001128765
TESS_18_0,All,1414.1083853569562,-2202.600000006519
TESS_18_0,All,1414.1153298014005,-78.6999999254942
TESS_18_0,All,1414.122274245845,-40.39999956339598
TESS_18_0,All,1414.1292186902892,-3774.09999969434
TESS_18_0,All,1414.1361631347336,6012.999999289634
TESS_18_0,All,1414.143107579178,-4630.299998788536
TESS_18_0,All,1414.1500520236223,-3189.899999960512
TESS_18_0,All,1414.1569964680666,9468.699998553284
TESS_18_0,All,1414.163940912511,-10984.299997573904
TESS_18_0,All,1414.1708853569553,-354.40000039245933
TESS_18_0,All,1414.1778298013996,12269.79999778755
TESS_18_0,All,1414.184774245844,-15783.099996790848
TESS_18_0,All,1414.1917186902883,2557.1999996904283
TESS_18_0,All,1414.1986631347327,12904.124997242354
TESS_18_0,All,1414.205607579177,-13805.39999739863
TESS_18_0,All,1414.2125520236214,4254.299999807961
TESS_18_0,All,1414.2194964680657,5377.399998472259
TESS_18_0,All,1414.22644091251,-7523.499999069236
TESS_18_0,All,1414.2333853569544,5109.099999940023
TESS_18_0,All,1414.2403298013987,-4589.499999222346
TESS_18_0,All,1414.247274245843,-923.5000000208616
TESS_18_0,All,1414.2542186902874,5328.799998776056
TESS_18_0,All,1414.2611631347318,-5299.399998716824
TESS_18_0,All,1414.268107579176,-2551.499998971261
TESS_18_0,All,1414.2750520236204,3937.699998554401
TESS_18_0,All,1414.2819964680648,963.7999995768071
TESS_18_0,All,1414.2889409125091,-4957.199998052418
TESS_18_0,All,1414.2958853569535,-2560.099999901466
TESS_18_0,All,1414.3028298013978,8031.399998177216
TESS_18_0,All,1414.3097742458422,-6721.999998437799
TESS_18_0,All,1414.3167186902865,-3730.2999990181997
TESS_18_0,All,1414.3236631347309,7886.499998397939
TESS_18_0,All,1414.3306075791752,-5484.399999277853
TESS_18_0,All,1414.3375520236195,-63.799999724887314
TESS_18_0,All,1414.3444964680639,4724.099999373034
TESS_18_0,All,1414.3514409125082,-5438.9999995213
TESS_18_0,All,1414.3583853569526,6771.999998662248
TESS_18_0,All,1414.365329801397,1361.3999999476596
TESS_18_0,All,1414.3722742458413,-6848.499998844787
TESS_18_0,All,1414.3792186902856,9433.099998237938
TESS_18_0,All,1414.38616313473,-1057.6000000750646
TESS_18_0,All,1414.3931075791743,-3677.4999991390855
TESS_18_0,All,1414.4000520236186,7769.099998615682
TESS_18_0,All,1414.406996468063,-2487.8000002777203
TESS_18_0,All,1414.4139409125073,965.9000003350899
TESS_18_0,All,1414.4208853569517,-421.1999995945022
TESS_18_0,All,1414.427829801396,-1053.2000004138797
