Photometry,Sector,RV group,Frequency,PSD
TESS_18_0,All,544.4,251.25628138111065,5.025740078618794e-05
TESS_18_0,All,544.4,257.3844833660158,8.228031921914656e-06
TESS_18_0,All,544.4,263.51268535092095,2.7956874927784073e-05
TESS_18_0,All,544.4,269.64088733582605,2.7259428016263173e-05
TESS_18_0,All,544.4,275.7690893207312,1.3163468521944548e-05
TESS_18_0,All,544.4,281.8972913056363,9.093358806524305e-07
TESS_18_0,All,544.4,288.0254932905415,5.969998155437205e-06
TESS_18_0,All,544.4,294.1536952754466,3.889164947072097e-06
TESS_18_0,All,544.4,300.28189726035174,2.2878553283129778e-05
TESS_18_0,All,544.4,306.4100992452569,2.2904661446139627e-05
TESS_18_0,All,544.4,312.538301230162,2.244336429065925e-05
TESS_18_0,All,544.4,318.66650321506717,2.2200772121900583e-05
TESS_18_0,All,544.4,324.79470519997227,7.646489107150446e-06
TESS_18_0,All,544.4,330.92290718487743,1.4325341289540816e-06
TESS_18_0,All,544.4,337.0511091697826,1.6485875757328837e-05
TESS_18_0,All,544.4,343.1793111546877,7.750924631321606e-06
TESS_18_0,All,544.4,349.30751313959286,5.628733740990253e-06
TESS_18_0,All,544.4,355.43571512449796,2.6698062986431987e-06
TESS_18_0,All,544.4,361.5639171094031,1.4622432985738685e-05
TESS_18_0,All,544.4,367.6921190943083,1.4187716136296251e-05
TESS_18_0,All,544.4,373.8203210792134,1.7196697593715736e-06
TESS_18_0,All,544.4,379.94852306411855,4.200911101299856e-06
TESS_18_0,All,544.4,386.07672504902365,2.7862323051040198e-06
TESS_18_0,All,544.4,392.2049270339288,1.4937733370815701e-05
TESS_18_0,All,544.4,398.333129018834,1.1329632918850025e-05
TESS_18_0,All,544.4,404.4613310037391,1.8322639944264164e-05
TESS_18_0,All,544.4,410.58953298864424,5.920020609298291e-06
TESS_18_0,All,544.4,416.71773497354934,1.2421300889376987e-05
TESS_18_0,All,544.4,422.8459369584545,9.133080881558118e-06
TESS_18_0,All,544.4,428.97413894335966,8.731696553891055e-06
TESS_18_0,All,544.4,435.10234092826477,4.389230928623086e-06
TESS_18_0,All,544.4,441.2305429131699,6.393359758689835e-06
TESS_18_0,All,544.4,447.35874489807503,2.082057664865792e-07
TESS_18_0,All,544.4,453.4869468829802,1.6192090728853296e-06
TESS_18_0,All,544.4,459.61514886788535,1.1358720391187274e-05
TESS_18_0,All,544.4,465.74335085279046,3.0087969681203387e-06
TESS_18_0,All,544.4,471.8715528376956,3.350520263756214e-06
TESS_18_0,All,544.4,477.9997548226007,4.7513946228057385e-05
TESS_18_0,All,544.4,484.1279568075059,3.53876468288717e-05
TESS_18_0,All,544.4,490.25615879241104,8.118166413386642e-06
TESS_18_0,All,544.4,496.38436077731615,2.0410413134357202e-05
TESS_18_0,All,544.4,502.5125627622213,6.585020177035506e-06
TESS_18_0,All,780.71,0.0,1.2325951644987953e-37
TESS_18_0,All,780.71,20.40816326380002,0.00035840221830966376
TESS_18_0,All,780.71,40.81632652760004,0.0026206798720745652
TESS_18_0,All,780.71,61.22448979140006,0.00030788422682538727
TESS_18_0,All,780.71,81.63265305520008,8.379345782860588e-05
TESS_18_0,All,780.71,102.0408163190001,2.0928631463325894e-06
TESS_18_0,All,780.71,122.44897958280012,1.2366414347970139e-06
TESS_18_0,All,780.71,142.85714284660014,1.594130498429923e-06
TESS_18_0,All,780.71,163.26530611040016,4.4416655196778704e-07
TESS_18_0,All,780.71,183.67346937420018,5.808719161866729e-06
TESS_18_0,All,780.71,204.0816326380002,2.7647571764795103e-06
TESS_18_0,All,780.71,224.48979590180022,1.1738139430636584e-05
TESS_18_0,All,780.71,244.89795916560024,1.0403248551938126e-05
TESS_18_0,All,780.71,265.30612242940026,6.379198003316937e-07
TESS_18_0,All,780.71,285.7142856932003,4.056202827576553e-07
TESS_18_0,All,780.71,306.1224489570003,3.9038884577544835e-06
TESS_18_0,All,780.71,326.5306122208003,6.849040732926805e-06
TESS_18_0,All,780.71,346.93877548460034,1.5424766378046566e-06
TESS_18_0,All,799.71,0.0,6.091864562803476e-36
TESS_18_0,All,799.71,11.972463333840912,0.00012186115750888735
TESS_18_0,All,799.71,23.944926667681823,0.00010287069330482605
TESS_18_0,All,799.71,35.91739000152273,0.0016606331768583367
TESS_18_0,All,799.71,47.88985333536365,0.002618471324123326
TESS_18_0,All,799.71,59.86231666920456,0.0005852924549822503
TESS_18_0,All,799.71,71.83478000304547,0.00043431438787733213
TESS_18_0,All,799.71,83.80724333688639,0.00030409983032711837
TESS_18_0,All,799.71,95.7797066707273,7.783729494283949e-05
TESS_18_0,All,799.71,107.7521700045682,0.00012615500436274888
TESS_18_0,All,799.71,119.72463333840912,5.57939442753103e-05
TESS_18_0,All,799.71,131.69709667225004,0.00010897087684890265
TESS_18_0,All,799.71,143.66956000609093,6.948464718339508e-05
TESS_18_0,All,799.71,155.64202333993185,1.3839787385485111e-05
TESS_18_0,All,799.71,167.61448667377277,1.8701780969814608e-05
TESS_18_0,All,799.71,179.58695000761367,1.357953447215251e-05
TESS_18_0,All,799.71,191.5594133414546,1.139042697983254e-05
TESS_18_0,All,799.71,203.5318766752955,3.403141601272722e-05
TESS_18_0,All,799.71,215.5043400091364,1.697574527545196e-05
TESS_18_0,All,799.71,227.47680334297732,1.728178518706957e-05
TESS_18_0,All,799.71,239.44926667681824,4.360782953228096e-05
TESS_18_0,All,799.71,251.42173001065913,2.702704894044838e-05
TESS_18_0,All,799.71,263.3941933445001,2.368401078805399e-05
TESS_18_0,All,799.71,275.366656678341,2.560905111903946e-05
TESS_18_0,All,799.71,287.33912001218187,1.156942176005512e-05
TESS_18_0,All,799.71,299.3115833460228,1.6733444027319345e-05
TESS_18_0,All,799.71,311.2840466798637,1.6534508907140043e-05
TESS_18_0,All,799.71,323.2565100137046,1.9444172109389e-05
TESS_18_0,All,799.71,335.22897334754555,3.252896560390397e-05
TESS_18_0,All,799.71,347.20143668138644,8.264773778569966e-06
TESS_18_0,All,799.71,359.17390001522733,1.303898020094813e-05
TESS_18_0,All,799.71,371.1463633490683,5.230290799997905e-06
TESS_18_0,All,799.71,383.1188266829092,2.553156482394991e-05
TESS_18_0,All,829.66,0.0,0.0
TESS_18_0,All,829.66,8.000512032535942,0.0002234919456390568
TESS_18_0,All,829.66,16.001024065071885,0.0001375804211127477
TESS_18_0,All,829.66,24.001536097607826,0.0009947055153282439
TESS_18_0,All,829.66,32.00204813014377,0.020965148653997834
TESS_18_0,All,829.66,40.002560162679714,0.002033674359288634
TESS_18_0,All,829.66,48.00307219521565,0.00016365042470418953
TESS_18_0,All,829.66,56.003584227751595,0.00011580544745452324
TESS_18_0,All,829.66,64.00409626028754,7.50826135492086e-05
TESS_18_0,All,829.66,72.00460829282348,4.318848864624336e-06
TESS_18_0,All,829.66,80.00512032535943,2.3370156447745673e-05
TESS_18_0,All,829.66,88.00563235789537,1.598566957429482e-05
TESS_18_0,All,829.66,96.0061443904313,2.5023964323615932e-05
TESS_18_0,All,829.66,104.00665642296725,1.7464992200187737e-05
TESS_18_0,All,829.66,112.00716845550319,2.6102339256261418e-05
TESS_18_0,All,829.66,120.00768048803914,1.2738486200972396e-05
TESS_18_0,All,829.66,128.00819252057508,2.8882696056796733e-05
TESS_18_0,All,829.66,136.00870455311102,2.331773486406801e-05
TESS_18_0,All,829.66,144.00921658564695,1.7211930472351744e-05
TESS_18_0,All,829.66,152.00972861818292,2.769724578679352e-05
TESS_18_0,All,829.66,160.01024065071886,2.4362855093065276e-05
TESS_18_0,All,829.66,168.0107526832548,2.7127089601569545e-05
TESS_18_0,All,829.66,176.01126471579073,2.8451896658945006e-05
TESS_18_0,All,829.66,184.01177674832667,1.0070705647134156e-05
TESS_18_0,All,829.66,192.0122887808626,4.199898949995791e-06
TESS_18_0,All,829.66,200.01280081339857,3.5490960987765794e-06
TESS_18_0,All,829.66,208.0133128459345,3.408057504527741e-05
TESS_18_0,All,829.66,216.01382487847044,1.8810158339825932e-05
TESS_18_0,All,829.66,224.01433691100638,1.4799137036379143e-05
TESS_18_0,All,829.66,232.01484894354232,3.023792216509639e-06
TESS_18_0,All,829.66,240.01536097607828,3.5832270045555765e-06
TESS_18_0,All,829.66,248.01587300861422,3.0476386456662042e-05
TESS_18_0,All,829.66,256.01638504115016,1.2541066097622344e-05
TESS_18_0,All,829.66,264.0168970736861,4.039264587083815e-05
TESS_18_0,All,829.66,272.01740910622203,1.1767075958493199e-05
TESS_18_0,All,829.66,280.01792113875797,1.4196411532044549e-05
TESS_18_0,All,829.66,288.0184331712939,1.5223181225476673e-06
TESS_18_0,All,851.32,0.0,2.8254873770156385e-36
TESS_18_0,All,851.32,6.453278265033789,0.0011464163069588933
TESS_18_0,All,851.32,12.906556530067578,5.766852263600856e-05
TESS_18_0,All,851.32,19.359834795101367,1.2636558390455131e-05
TESS_18_0,All,851.32,25.813113060135155,0.0007903722077019576
TESS_18_0,All,851.32,32.26639132516895,0.00010628614222043587
TESS_18_0,All,851.32,38.719669590202734,0.005640398126986799
TESS_18_0,All,851.32,45.17294785523652,0.004322029744855871
TESS_18_0,All,851.32,51.62622612027031,0.0010858576760577239
TESS_18_0,All,851.32,58.0795043853041,0.00037199220212678045
TESS_18_0,All,851.32,64.5327826503379,0.00019423864162196517
TESS_18_0,All,851.32,70.98606091537168,4.8027554066742796e-05
TESS_18_0,All,851.32,77.43933918040547,0.00019576656914886594
TESS_18_0,All,851.32,83.89261744543926,1.1246404699244093e-05
TESS_18_0,All,851.32,90.34589571047304,4.660398378501871e-05
TESS_18_0,All,851.32,96.79917397550683,9.21881980324834e-06
TESS_18_0,All,851.32,103.25245224054062,1.0912278417915646e-05
TESS_18_0,All,851.32,109.70573050557441,7.778168482388475e-05
TESS_18_0,All,851.32,116.1590087706082,1.4425513326212078e-06
TESS_18_0,All,851.32,122.61228703564198,2.753372668169197e-05
TESS_18_0,All,851.32,129.0655653006758,2.3805474579249048e-05
TESS_18_0,All,851.32,135.51884356570957,1.2546511902556448e-08
TESS_18_0,All,851.32,141.97212183074336,3.0561493411960204e-06
TESS_18_0,All,851.32,148.42540009577715,2.6961275364413646e-06
TESS_18_0,All,851.32,154.87867836081094,7.004728112426297e-06
TESS_18_0,All,851.32,161.33195662584473,9.655614071883063e-06
TESS_18_0,All,851.32,167.7852348908785,1.5423523714755166e-06
TESS_18_0,All,851.32,174.2385131559123,1.752450185194762e-05
TESS_18_0,All,851.32,180.6917914209461,7.241926799185816e-06
TESS_18_0,All,851.32,187.14506968597988,2.2392690821924915e-05
TESS_18_0,All,851.32,193.59834795101366,5.109423041268676e-07
TESS_18_0,All,851.32,200.05162621604745,1.4108917331394949e-05
TESS_18_0,All,851.32,206.50490448108124,4.898218757987779e-05
TESS_18_0,All,851.32,212.95818274611503,5.13450799605418e-05
TESS_18_0,All,851.32,219.41146101114882,1.899863291195524e-05
TESS_18_0,All,851.32,225.8647392761826,1.2419135801702128e-05
TESS_18_0,All,851.32,232.3180175412164,7.621310608623218e-06
TESS_18_0,All,851.32,238.77129580625018,5.463885617684843e-06
TESS_18_0,All,851.32,245.22457407128397,2.6241736219207988e-05
TESS_18_0,All,851.32,251.67785233631776,1.924290002893393e-05
TESS_18_0,All,851.32,258.1311306013516,3.548177345268234e-05
TESS_18_0,All,851.32,264.58440886638533,5.397297205101119e-06
TESS_18_0,All,851.32,271.03768713141915,2.6934643274486965e-05
TESS_18_0,All,851.32,277.4909653964529,4.75128284216768e-05
TESS_18_0,All,851.32,283.9442436614867,8.288580146877747e-06
TESS_18_0,All,851.32,290.3975219265205,2.5000888235359638e-05
TESS_18_0,All,851.32,296.8508001915543,2.4125934377269014e-06
TESS_18_0,All,851.32,303.30407845658806,2.3874548197224992e-05
TESS_18_0,All,851.32,309.7573567216219,1.0939227559760867e-05
TESS_18_0,All,851.32,316.21063498665563,1.6205393946940714e-05
TESS_18_0,All,851.32,322.66391325168945,3.800588785136159e-06
TESS_18_0,All,851.32,329.1171915167232,2.6756669725896934e-06
TESS_18_0,All,851.32,335.570469781757,2.171765753211483e-06
TESS_18_0,All,851.32,342.0237480467908,8.928351692833947e-06
TESS_18_0,All,851.32,348.4770263118246,5.1427355591769094e-06
TESS_18_0,All,851.32,354.93030457685836,6.231018809312646e-07
TESS_18_0,All,851.32,361.3835828418922,1.2098869345785541e-05
TESS_18_0,All,851.32,367.83686110692594,6.52124667743379e-06
TESS_18_0,All,851.32,374.29013937195975,1.9732721433346775e-05
TESS_18_0,All,851.32,380.7434176369935,1.7154563467204148e-05
TESS_18_0,All,851.32,387.19669590202733,6.82556874159431e-06
TESS_18_0,All,851.32,393.6499741670611,9.71675867405735e-07
TESS_18_0,All,851.32,400.1032524320949,1.9340660818307141e-07
TESS_18_0,All,851.32,406.55653069712866,1.042204133387192e-05
TESS_18_0,All,851.32,413.0098089621625,2.446907881776229e-06
TESS_18_0,All,851.32,419.4630872271963,3.4572700335110454e-06
TESS_18_0,All,913.54,0.0,1.8716250344925216e-38
TESS_18_0,All,913.54,11.061702174656192,7.519544044250369e-05
TESS_18_0,All,913.54,22.123404349312384,2.1690170968362085e-05
TESS_18_0,All,913.54,33.18510652396858,0.0005509679854920011
TESS_18_0,All,913.54,44.24680869862477,0.006103783206218333
TESS_18_0,All,913.54,55.30851087328096,0.0005250862709770746
TESS_18_0,All,913.54,66.37021304793716,0.0002576446371527998
TESS_18_0,All,913.54,77.43191522259335,0.00017902790546254227
TESS_18_0,All,913.54,88.49361739724954,4.0616812632729614e-05
TESS_18_0,All,913.54,99.55531957190573,1.7895247667263597e-05
TESS_18_0,All,913.54,110.61702174656192,3.1572578456491686e-05
TESS_18_0,All,913.54,121.67872392121811,1.1509165050269002e-05
TESS_18_0,All,913.54,132.7404260958743,3.2059314392678394e-05
TESS_18_0,All,913.54,143.8021282705305,1.8326236542609815e-06
TESS_18_0,All,913.54,154.8638304451867,4.343709058633455e-05
TESS_18_0,All,913.54,165.92553261984287,4.7885397217319055e-06
TESS_18_0,All,913.54,176.98723479449907,4.1696770143244434e-07
TESS_18_0,All,913.54,188.04893696915528,3.2397912016492765e-05
TESS_18_0,All,913.54,199.11063914381145,1.6457474913066946e-05
TESS_18_0,All,913.54,210.17234131846766,5.069587242221298e-07
TESS_18_0,All,913.54,221.23404349312383,6.797483388456273e-06
TESS_18_0,All,913.54,232.29574566778004,4.3461523103953924e-06
TESS_18_0,All,913.54,243.35744784243622,4.486881931005635e-06
TESS_18_0,All,913.54,254.41915001709242,1.8795686682911757e-05
TESS_18_0,All,913.54,265.4808521917486,3.047872719275749e-06
TESS_18_0,All,913.54,276.54255436640483,2.8265961543539562e-05
TESS_18_0,All,913.54,287.604256541061,7.1737033300683924e-06
TESS_18_0,All,913.54,298.6659587157172,3.9496395841807936e-05
TESS_18_0,All,913.54,309.7276608903734,7.112381130116532e-07
TESS_18_0,All,913.54,320.7893630650296,8.584985584154763e-06
TESS_18_0,All,913.54,331.85106523968574,8.255862879647149e-06
TESS_18_0,All,1131.79,0.0,7.989042732862562e-36
TESS_18_0,All,1131.79,13.22751322653705,0.000135350078125346
TESS_18_0,All,1131.79,26.4550264530741,0.0002590233136571351
TESS_18_0,All,1131.79,39.68253967961115,0.000969376605765583
TESS_18_0,All,1131.79,52.9100529061482,0.0026210357732542647
TESS_18_0,All,1131.79,66.13756613268525,0.0010018664833094095
TESS_18_0,All,1131.79,79.3650793592223,7.153805882850804e-05
TESS_18_0,All,1131.79,92.59259258575935,0.00010528790481463413
TESS_18_0,All,1131.79,105.8201058122964,1.7035342619212205e-05
TESS_18_0,All,1131.79,119.04761903883346,9.390493708828563e-05
TESS_18_0,All,1131.79,132.2751322653705,2.3047507280535908e-05
TESS_18_0,All,1131.79,145.50264549190754,4.1304572499731056e-05
TESS_18_0,All,1131.79,158.7301587184446,1.8706139747248343e-05
TESS_18_0,All,1131.79,171.95767194498166,2.57854714665029e-06
TESS_18_0,All,1131.79,185.1851851715187,1.6117189823098736e-05
TESS_18_0,All,1131.79,198.41269839805577,1.3987841343510624e-05
TESS_18_0,All,1131.79,211.6402116245928,1.537260170723737e-05
TESS_18_0,All,1131.79,224.86772485112985,6.19526178171995e-06
TESS_18_0,All,1131.79,238.09523807766692,3.7538043349511005e-06
TESS_18_0,All,1131.79,251.32275130420396,6.012677888249695e-06
TESS_18_0,All,1131.79,264.550264530741,1.5146484173219494e-06
TESS_18_0,All,1131.79,277.77777775727805,7.1085985295799856e-06
TESS_18_0,All,1131.79,291.0052909838151,4.82615131266069e-06
TESS_18_0,All,1131.79,304.2328042103522,4.3376264350811916e-06
TESS_18_0,All,1131.79,317.4603174368892,2.8147990395580875e-05
TESS_18_0,All,1131.79,330.68783066342627,3.123127150577145e-05
TESS_18_0,All,1131.79,343.9153438899633,1.589478779879422e-06
TESS_18_0,All,1131.79,357.14285711650035,6.054997223780185e-06
TESS_18_0,All,1170.7,0.0,2.1944676090321435e-36
TESS_18_0,All,1170.7,16.711229946807478,0.00026130522365341234
TESS_18_0,All,1170.7,33.422459893614956,0.0008256623104925914
TESS_18_0,All,1170.7,50.133689840422434,0.0015989148979826636
TESS_18_0,All,1170.7,66.84491978722991,8.67543192720905e-05
TESS_18_0,All,1170.7,83.55614973403739,2.6451932836682256e-05
TESS_18_0,All,1170.7,100.26737968084487,8.074527312618728e-06
TESS_18_0,All,1170.7,116.97860962765235,8.094807554087458e-07
TESS_18_0,All,1170.7,133.68983957445982,9.97999023887203e-06
TESS_18_0,All,1170.7,150.4010695212673,1.6384183005268688e-06
TESS_18_0,All,1170.7,167.11229946807478,1.6636507184775718e-06
TESS_18_0,All,1170.7,183.82352941488227,1.4794341058153718e-05
TESS_18_0,All,1170.7,200.53475936168974,6.203680407766637e-06
TESS_18_0,All,1170.7,217.2459893084972,1.6452631239122233e-05
TESS_18_0,All,1170.7,233.9572192553047,1.8617067191912914e-05
TESS_18_0,All,1170.7,250.66844920211219,4.724533318145622e-06
TESS_18_0,All,1170.7,267.37967914891965,5.081224203851781e-06
TESS_18_0,All,1170.7,284.0909090957271,4.0923471281640496e-06
TESS_18_0,All,1170.7,300.8021390425346,8.718198869589191e-06
TESS_18_0,All,1170.7,317.5133689893421,3.774462570025233e-06
TESS_18_0,All,1170.7,334.22459893614956,1.108234209727414e-05
TESS_18_0,All,1170.7,350.935828882957,1.6291796691364258e-05
TESS_18_0,All,1170.7,367.64705882976455,1.3039090223855117e-05
TESS_18_0,All,1170.7,384.358288776572,9.921986943777336e-06
TESS_18_0,All,1170.7,401.0695187233795,8.477698504773897e-06
TESS_18_0,All,1170.7,417.78074867018694,5.939337834632671e-06
TESS_18_0,All,1170.7,434.4919786169944,1.6679307510806767e-06
TESS_18_0,All,1170.7,451.2032085638019,1.6124289341977906e-06
TESS_18_0,All,1519.79,0.0,4.565532489023812e-36
TESS_18_0,All,1519.79,11.999040076643508,5.777061464872367e-06
TESS_18_0,All,1519.79,23.998080153287017,2.051220244708131e-05
TESS_18_0,All,1519.79,35.99712022993052,0.0016914084670620235
TESS_18_0,All,1519.79,47.99616030657403,0.001039444950986931
TESS_18_0,All,1519.79,59.995200383217544,0.0014555978848935498
TESS_18_0,All,1519.79,71.99424045986105,0.0006589783245545488
TESS_18_0,All,1519.79,83.99328053650456,0.0001800687821717531
TESS_18_0,All,1519.79,95.99232061314807,0.00017522252356314398
TESS_18_0,All,1519.79,107.99136068979158,5.736274445323238e-06
TESS_18_0,All,1519.79,119.99040076643509,0.00016050106631866406
TESS_18_0,All,1519.79,131.9894408430786,0.00010832226459640473
TESS_18_0,All,1519.79,143.9884809197221,4.097435692882687e-05
TESS_18_0,All,1519.79,155.98752099636562,7.263723170768866e-06
TESS_18_0,All,1519.79,167.9865610730091,2.398320724303662e-06
TESS_18_0,All,1519.79,179.98560114965264,8.930371692331728e-05
TESS_18_0,All,1519.79,191.98464122629613,8.944913223842483e-06
TESS_18_0,All,1519.79,203.98368130293963,1.7660224680722775e-05
TESS_18_0,All,1519.79,215.98272137958315,6.154988717564911e-06
TESS_18_0,All,1519.79,227.98176145622665,2.531480355482817e-05
TESS_18_0,All,1519.79,239.98080153287017,3.3249144012215573e-06
TESS_18_0,All,1519.79,251.97984160951367,1.5711171237247956e-05
TESS_18_0,All,1519.79,263.9788816861572,4.8888511681862574e-05
TESS_18_0,All,1519.79,275.9779217628007,3.1827698333154338e-06
TESS_18_0,All,1519.79,287.9769618394442,1.056246111972195e-05
TESS_18_0,All,1519.79,299.9760019160877,1.5386292599607885e-05
TESS_18_0,All,1519.79,311.97504199273124,2.661099708914664e-05
TESS_18_0,All,1519.79,323.97408206937473,3.759736086564669e-05
TESS_18_0,All,1519.79,335.9731221460182,1.2127477397073812e-05
TESS_18_0,All,1519.79,347.9721622226617,4.902629645228689e-06
TESS_18_0,All,1519.79,359.9712022993053,1.3727168035976344e-05
TESS_18_0,All,1566.7,0.0,2.348402172561755e-34
TESS_18_0,All,1566.7,5.787405447411669,0.00040049744412433663
TESS_18_0,All,1566.7,11.574810894823338,1.2172376029372738e-05
TESS_18_0,All,1566.7,17.36221634223501,9.815868274365456e-05
TESS_18_0,All,1566.7,23.149621789646677,8.717048864085027e-05
TESS_18_0,All,1566.7,28.937027237058345,0.00019806430324123986
TESS_18_0,All,1566.7,34.72443268447002,0.00040265371272696696
TESS_18_0,All,1566.7,40.51183813188168,0.0016994336358926957
TESS_18_0,All,1566.7,46.29924357929335,0.000651922843082521
TESS_18_0,All,1566.7,52.086649026705025,0.00011048278726459041
TESS_18_0,All,1566.7,57.87405447411669,8.060964738145622e-05
TESS_18_0,All,1566.7,63.66145992152836,0.00038051049606841234
TESS_18_0,All,1566.7,69.44886536894003,3.327842943019895e-05
TESS_18_0,All,1566.7,75.2362708163517,2.9308889409902814e-05
TESS_18_0,All,1566.7,81.02367626376336,2.91511203898348e-05
TESS_18_0,All,1566.7,86.81108171117504,2.873057908148102e-05
TESS_18_0,All,1566.7,92.5984871585867,3.0789979455902735e-05
TESS_18_0,All,1566.7,98.38589260599838,1.566947013153566e-05
TESS_18_0,All,1566.7,104.17329805341005,3.4264149204586555e-05
TESS_18_0,All,1566.7,109.96070350082171,1.9944579037837803e-05
TESS_18_0,All,1566.7,115.74810894823338,2.1863972835024046e-05
TESS_18_0,All,1566.7,121.53551439564505,3.4087715682734634e-06
TESS_18_0,All,1566.7,127.32291984305672,1.1515255239349264e-05
TESS_18_0,All,1566.7,133.11032529046838,2.442840282435304e-06
TESS_18_0,All,1566.7,138.89773073788007,5.667196797799854e-06
TESS_18_0,All,1566.7,144.68513618529173,9.395222516044223e-06
TESS_18_0,All,1566.7,150.4725416327034,2.581440095600503e-06
TESS_18_0,All,1566.7,156.25994708011507,1.7378471164407435e-05
TESS_18_0,All,1566.7,162.04735252752673,2.8042437745054564e-05
TESS_18_0,All,1566.7,167.8347579749384,1.628271987515101e-06
TESS_18_0,All,1566.7,173.62216342235007,3.045180281027597e-06
TESS_18_0,All,1566.7,179.40956886976176,3.7022514340225255e-06
TESS_18_0,All,1566.7,185.1969743171734,5.546111971085008e-06
TESS_18_0,All,1566.7,190.98437976458507,2.3073297336297088e-05
TESS_18_0,All,1566.7,196.77178521199676,3.5971833914404165e-06
TESS_18_0,All,1566.7,202.55919065940842,8.304884795567205e-06
TESS_18_0,All,1566.7,208.3465961068201,2.7053650331172445e-05
TESS_18_0,All,1566.7,214.13400155423176,1.4524359477724541e-05
TESS_18_0,All,1566.7,219.92140700164342,3.470401377972556e-06
TESS_18_0,All,1566.7,225.7088124490551,2.4026333293015727e-06
TESS_18_0,All,1566.7,231.49621789646676,1.1079614330226674e-06
TESS_18_0,All,1566.7,237.28362334387845,1.4585425539744574e-06
TESS_18_0,All,1566.7,243.0710287912901,5.075196100854734e-06
TESS_18_0,All,1566.7,248.85843423870176,6.080340857871283e-07
TESS_18_0,All,1566.7,254.64583968611345,3.3508527029079453e-06
TESS_18_0,All,1566.7,260.43324513352513,1.8497862331276416e-05
TESS_18_0,All,1566.7,266.22065058093676,1.8890297218022253e-06
TESS_18_0,All,1566.7,272.00805602834845,2.5426655776633786e-06
TESS_18_0,All,1566.7,277.79546147576013,3.140555146639534e-06
TESS_18_0,All,1566.7,283.58286692317176,7.106017225458547e-06
TESS_18_0,All,1566.7,289.37027237058345,2.8740207210862525e-06
TESS_18_0,All,1566.7,295.15767781799514,3.5168332107933445e-05
TESS_18_0,All,1566.7,300.9450832654068,9.167683446844714e-07
TESS_18_0,All,1566.7,306.73248871281845,4.9741633197030265e-06
TESS_18_0,All,1566.7,312.51989416023014,2.6181182403995074e-06
TESS_18_0,All,1566.7,318.3072996076418,6.908585482289361e-08
TESS_18_0,All,1566.7,324.09470505505345,1.2388624365276154e-05
TESS_18_0,All,1566.7,329.88211050246514,2.161060366595855e-05
TESS_18_0,All,1566.7,335.6695159498768,3.399640954032129e-06
TESS_18_0,All,1566.7,341.45692139728845,1.0248901180210966e-05
TESS_18_0,All,1566.7,347.24432684470014,5.943634850440093e-06
TESS_18_0,All,1566.7,353.0317322921118,2.230839967951205e-06
