Photometry,Sector,RV group,Time,Value
TESS_18_0,All,4233.6,4230.423676000014,-0.003203621373524125
TESS_18_0,All,4233.6,4230.523676000014,0.0007113898398876872
TESS_18_0,All,4233.6,4231.423676000018,0.007075702549764061
TESS_18_0,All,4233.6,4231.523676000018,0.0066057555537518175
TESS_18_0,All,4233.6,4238.423676000043,-0.011006821658639624
TESS_18_0,All,4233.6,4238.523676000043,0.0019743169121548736
TESS_18_0,All,4233.6,4239.523676000047,-0.005360530034927972
TESS_18_0,All,4233.6,4242.423676000058,0.0008708888089997692
TESS_18_0,All,4233.6,4242.523676000058,-0.0005467957509938374
TESS_18_0,All,4233.6,4243.423676000061,-0.0013512313888508578
TESS_18_0,All,4233.6,4243.523676000062,0.0008990331275124064
TESS_18_0,All,4233.6,4244.423676000065,0.010912548439443165
TESS_18_0,All,4233.6,4244.523676000065,0.01151184855631974
TESS_18_0,All,4525.58,4525.574372,0.0010897302873710143
TESS_18_0,All,4525.58,4525.674372,0.0010427856866372157
TESS_18_0,All,4787.42,4786.671490000001,0.00771984136480189
TESS_18_0,All,4787.42,4786.771490000001,-0.0018049779922204635
TESS_18_0,All,4787.42,4786.871490000001,0.009378189756608401
TESS_18_0,All,4787.42,4787.671490000004,-0.0046027194111552235
TESS_18_0,All,4787.42,4787.771490000005,-0.013285112285735425
TESS_18_0,All,4787.42,4789.571490000011,0.0034348071148784156
TESS_18_0,All,4787.42,4789.6714900000115,0.007973502582474845
TESS_18_0,All,4828.73,4827.659044,0.0032528809358906537
TESS_18_0,All,4828.73,4827.759044,-0.0027160725841268705
TESS_18_0,All,4828.73,4827.859044000001,-0.004056847827143067
TESS_18_0,All,4828.73,4828.559044000003,0.007278349438688619
TESS_18_0,All,4828.73,4828.659044000004,0.0030286452169785687
TESS_18_0,All,4828.73,4828.759044000004,-0.003034899888716626
TESS_18_0,All,4828.73,4828.859044000004,-0.0027492662840787182
TESS_18_0,All,4828.73,4829.559044000007,0.011874900501394578
TESS_18_0,All,4828.73,4829.659044000007,-0.0005596627897375278
TESS_18_0,All,4828.73,4829.759044000008,-0.003317487044518846
TESS_18_0,All,4828.73,4829.859044000008,0.0011723757343781757
TESS_18_0,All,4907.33,4905.55659,-0.006672347468727496
TESS_18_0,All,4907.33,4906.456590000003,-0.006588814778058761
TESS_18_0,All,4907.33,4906.556590000004,0.004608289177582016
TESS_18_0,All,4907.33,4908.556590000011,-0.0005332902932979013
TESS_18_0,All,4907.33,4909.556590000015,0.0016086371048647957
TESS_18_0,All,4922.58,4921.550738,0.002039346870675017
TESS_18_0,All,4922.58,4921.650738,-0.0008541250998026408
TESS_18_0,All,4922.58,4922.450738000003,-4.695930137260031e-05
TESS_18_0,All,4922.58,4922.550738000004,-0.0029239897277677225
TESS_18_0,All,4922.58,4922.650738000004,-0.04930187731531066
TESS_18_0,All,4922.58,4923.450738000007,0.010176829785234046
TESS_18_0,All,4922.58,4923.550738000007,0.0008558497443452773
TESS_18_0,All,4922.58,4923.650738000008,-0.004686313034904587
TESS_18_1,All,544.4,542.5683919999999,0.003426807022744276
TESS_18_1,All,544.4,544.5683920000004,0.000612980798879937
TESS_18_1,All,544.4,545.5683920000006,0.01353957475400425
TESS_18_1,All,544.4,546.4683920000009,0.009611069823894378
TESS_18_1,All,544.4,546.5683920000008,-0.008961301859350169
TESS_18_1,All,780.71,780.741076,-0.00026960053797795764
TESS_18_1,All,799.71,799.722014,0.00030939612468314015
TESS_18_1,All,829.66,829.673123,-0.0009443089646282026
TESS_18_1,All,851.32,847.6621829999999,0.006899847437953708
TESS_18_1,All,851.32,853.5621830000014,0.0005032610219888636
TESS_18_1,All,851.32,853.6621830000013,-0.0056450216224298595
TESS_18_1,All,913.54,913.546212,0.0014088634263043005
TESS_18_1,All,1131.79,1131.770257,-0.0035300092776911485
TESS_18_1,All,1131.79,1131.8702569999998,0.001735135426516933
TESS_18_1,All,1170.7,1170.722738,-0.0003880653737086893
TESS_18_1,All,1519.79,1519.805025,0.0024724643992447256
TESS_18_1,All,1566.7,1565.6830129999998,-0.004619308134386832
TESS_18_1,All,1566.7,1567.683012999998,0.008228130169287872
TESS_18_1,All,1566.7,1567.783012999998,0.00017714437041602555
TESS_18_1,All,1597.62,1597.6349089999999,0.0006531488743509795
TESS_18_1,All,2569.81,2569.829111,0.0009061747921949164
TESS_18_1,All,2583.88,2580.847364,-0.010896627071152964
TESS_18_1,All,2583.88,2583.8473639999975,-0.0035095459726957965
TESS_18_1,All,2583.88,2584.8473639999966,0.03225103429283624
TESS_18_1,All,2685.7,2685.7240789999996,-0.0003940728054910687
TESS_18_1,All,2694.56,2694.589973,-0.0016793546142865926
TESS_18_1,All,2707.08,2706.5785130000004,0.004176070569387752
TESS_18_1,All,2707.08,2707.5785129999995,-0.004896055364567229
TESS_18_1,All,2707.08,2707.678512999999,0.0022690905766025483
TESS_18_1,All,2985.24,2980.8728140000003,-0.026955755231451863
TESS_18_1,All,2985.24,2982.8728139999985,0.01721102749817561
TESS_18_1,All,2985.24,2988.672813999993,0.004290193454833626
TESS_18_1,All,2985.24,2988.7728139999926,-0.016034149098895174
TESS_18_1,All,3344.74,3344.782548,-0.0011213389838028815
TESS_18_1,All,3668.0,3666.8528909999995,-0.0017338879497792276
TESS_18_1,All,3668.0,3668.7528909999983,0.00036296981830062885
TESS_18_1,All,3668.0,3668.8528909999977,0.03152041673830988
TESS_18_1,All,3712.63,3711.748544,9.04368985435531e-06
TESS_18_1,All,3712.63,3712.6485439999988,0.001667223582265403
TESS_18_1,All,3712.63,3712.748543999999,0.0014625509153904487
TESS_18_1,All,3712.63,3713.8485439999977,-0.0037048126264965535
TESS_18_1,All,3770.45,3768.5694459999995,-0.00015794824607237134
TESS_18_1,All,3770.45,3768.669446,0.00035262019616397454
TESS_18_1,All,3770.45,3768.7694459999993,0.0013027338647629745
TESS_18_1,All,3770.45,3769.669445999999,-0.0017301217764981252
TESS_18_1,All,3770.45,3769.7694459999984,0.003336380593463239
TESS_18_1,All,3770.45,3770.5694459999977,-0.0015630940512253435
TESS_18_1,All,3770.45,3771.669445999997,0.006243372610513796
TESS_18_1,All,3770.45,3771.7694459999966,0.00903816905480286
TESS_18_1,All,3770.45,3772.569445999996,-0.0009070642160884357
TESS_18_1,All,3770.45,3772.6694459999962,-0.004812395809365435
TESS_18_1,All,3770.45,3773.6694459999953,-0.0017090982160310924
TESS_18_1,All,3770.45,3774.769445999994,0.0007164053383413086
TESS_18_1,All,3849.51,3849.521702,9.187431494218394e-05
TESS_18_1,All,4007.84,4007.851694,-0.00015731667008656573
TESS_18_1,All,4037.19,4035.7237240000004,0.0007497041793890818
TESS_18_1,All,4037.19,4035.823724,-0.004397136977352518
TESS_18_1,All,4037.19,4035.923724,0.0021817409313253837
TESS_18_1,All,4037.19,4036.7237239999995,-0.0035489198364581902
TESS_18_1,All,4037.19,4036.823723999999,0.003509673756629122
TESS_18_1,All,4037.19,4036.9237239999993,-0.015518125715454627
TESS_18_1,All,4037.19,4038.6237239999973,-0.003317110548577973
TESS_18_1,All,4037.19,4038.7237239999977,-0.004910450921335452
TESS_18_1,All,4037.19,4038.823723999997,0.001872757950214485
TESS_18_1,All,4037.19,4038.9237239999975,0.0032804714159389557
TESS_18_1,All,4037.19,4039.6237239999964,-0.0028645266519746423
TESS_18_1,All,4037.19,4039.7237239999968,-0.0002944415990149095
TESS_18_1,All,4037.19,4039.823723999996,0.002150537709276608
TESS_18_1,All,4064.77,4064.7661319999997,-0.0010688962743810196
TESS_18_1,All,4094.64,4093.5668100000003,0.0012856035918313467
TESS_18_1,All,4094.64,4093.6668099999997,0.0013840295821794751
TESS_18_1,All,4094.64,4093.76681,-0.0016726403816500776
TESS_18_1,All,4094.64,4093.8668099999995,0.0009376288575208601
TESS_18_1,All,4094.64,4094.5668099999994,0.0013889687553722936
TESS_18_1,All,4094.64,4094.666809999999,0.0012701393509751409
TESS_18_1,All,4094.64,4094.766809999999,-0.0014683130052808076
TESS_18_1,All,4094.64,4094.8668099999986,-0.007418603991359055
TESS_18_1,All,4094.64,4095.5668099999984,0.0011632071115826193
TESS_18_1,All,4094.64,4095.666809999998,-0.002833898607163275
TESS_18_1,All,4094.64,4095.7668099999983,0.0018436415717447915
TESS_18_1,All,4094.64,4095.8668099999977,-0.0025986746019959176
TESS_18_1,All,4207.68,4206.534332,0.00024059921610128376
TESS_18_1,All,4207.68,4206.6343320000005,0.0015327369393575805
TESS_18_1,All,4207.68,4207.534332000004,-0.0002887933906973247
TESS_18_1,All,4207.68,4207.634332000004,0.0011346463592312333
TESS_18_1,All,4207.68,4208.434332000007,0.030573699739218307
TESS_18_1,All,4207.68,4208.534332000007,0.00030092497524637296
TESS_18_1,All,4207.68,4208.634332000008,-0.00379246853576647
TESS_18_1,All,4233.6,4226.523676,-0.001491879569554406
TESS_18_1,All,4233.6,4226.623676,-0.009593132486923422
TESS_18_1,All,4233.6,4227.523676000003,-0.001658296991673265
TESS_18_1,All,4233.6,4228.423676000007,-0.007851910435794186
TESS_18_1,All,4233.6,4228.523676000007,-0.00466595317367373
TESS_18_1,All,4233.6,4229.42367600001,0.0005593037145590724
TESS_18_1,All,4233.6,4229.523676000011,0.0002697496963667341
TESS_18_1,All,4233.6,4230.423676000014,-0.003208733187862259
TESS_18_1,All,4233.6,4230.523676000014,0.0006975794691287009
TESS_18_1,All,4233.6,4231.423676000018,0.00706474879475905
TESS_18_1,All,4233.6,4231.523676000018,0.006588636030115512
TESS_18_1,All,4233.6,4238.423676000043,-0.011015940430928609
TESS_18_1,All,4233.6,4238.523676000043,0.0019650559634847814
TESS_18_1,All,4233.6,4239.523676000047,-0.00538243422349661
TESS_18_1,All,4233.6,4242.423676000058,0.0008632247288499295
TESS_18_1,All,4233.6,4242.523676000058,-0.0005580574025838868
TESS_18_1,All,4233.6,4243.423676000061,-0.0013575444131917788
TESS_18_1,All,4233.6,4243.523676000062,0.0008886102040854483
TESS_18_1,All,4233.6,4244.423676000065,0.010910402375335058
TESS_18_1,All,4233.6,4244.523676000065,0.011507000567892512
TESS_18_1,All,4525.58,4525.574372,0.0010779932342291328
TESS_18_1,All,4525.58,4525.674372,0.0010247777067138716
TESS_18_1,All,4787.42,4786.671490000001,0.007700844830115393
TESS_18_1,All,4787.42,4786.771490000001,-0.0018123649950714973
TESS_18_1,All,4787.42,4786.871490000001,0.009376502412569201
TESS_18_1,All,4787.42,4787.671490000004,-0.004628639445152363
TESS_18_1,All,4787.42,4787.771490000005,-0.013342798852883298
TESS_18_1,All,4787.42,4789.571490000011,0.003426375643062869
TESS_18_1,All,4787.42,4789.6714900000115,0.007958214392644603
TESS_18_1,All,4828.73,4827.659044,0.0032388429117191347
TESS_18_1,All,4828.73,4827.759044,-0.00271383690964508
TESS_18_1,All,4828.73,4827.859044000001,-0.004049730923996232
TESS_18_1,All,4828.73,4828.559044000003,0.007257620982583302
TESS_18_1,All,4828.73,4828.659044000004,0.003016921286682701
TESS_18_1,All,4828.73,4828.759044000004,-0.0030301645038654425
TESS_18_1,All,4828.73,4828.859044000004,-0.002755350543018502
TESS_18_1,All,4828.73,4829.559044000007,0.011866774526369353
TESS_18_1,All,4828.73,4829.659044000007,-0.0005619144290182725
TESS_18_1,All,4828.73,4829.759044000008,-0.003311591450421847
TESS_18_1,All,4828.73,4829.859044000008,0.0011656234044625235
TESS_18_1,All,4907.33,4905.55659,-0.006664896419336125
TESS_18_1,All,4907.33,4906.456590000003,-0.006603333396924794
TESS_18_1,All,4907.33,4906.556590000004,0.004602000920852248
TESS_18_1,All,4907.33,4908.556590000011,-0.0005303138584727924
TESS_18_1,All,4907.33,4909.556590000015,0.0016068819537820873
TESS_18_1,All,4922.58,4921.550738,0.0020446008643479775
TESS_18_1,All,4922.58,4921.650738,-0.0008584759217964005
TESS_18_1,All,4922.58,4922.450738000003,-4.496806949815726e-05
TESS_18_1,All,4922.58,4922.550738000004,-0.002933073752895259
TESS_18_1,All,4922.58,4922.650738000004,-0.04937068988305295
TESS_18_1,All,4922.58,4923.450738000007,0.010187750891775742
TESS_18_1,All,4922.58,4923.550738000007,0.0008557882447284268
TESS_18_1,All,4922.58,4923.650738000008,-0.004694642798658014
TESS_18_19,All,544.4,542.5683919999999,0.0034063858571586054
TESS_18_19,All,544.4,544.5683920000004,0.000595481718113005
TESS_18_19,All,544.4,545.5683920000006,0.013557864771274328
TESS_18_19,All,544.4,546.4683920000009,0.009603226210643504
TESS_18_19,All,544.4,546.5683920000008,-0.009001816542495412
TESS_18_19,All,780.71,780.741076,-0.0003170025532889057
TESS_18_19,All,799.71,799.722014,0.0003106248992878027
TESS_18_19,All,829.66,829.673123,-0.0010024953567932709
TESS_18_19,All,851.32,847.6621829999999,0.006838653720749901
TESS_18_19,All,851.32,853.5621830000014,0.000515545622959427
TESS_18_19,All,851.32,853.6621830000013,-0.0055877359805444555
TESS_18_19,All,913.54,913.546212,0.001327337209406249
TESS_18_19,All,1131.79,1131.770257,-0.003413370657405788
TESS_18_19,All,1131.79,1131.8702569999998,0.001725542671823269
TESS_18_19,All,1170.7,1170.722738,-0.0004410172907343463
TESS_18_19,All,1519.79,1519.805025,0.0025316373450823197
TESS_18_19,All,1566.7,1565.6830129999998,-0.004670400582547551
TESS_18_19,All,1566.7,1567.683012999998,0.008041192348791373
TESS_18_19,All,1566.7,1567.783012999998,0.00011877577861032148
TESS_18_19,All,1597.62,1597.6349089999999,0.0005417961410549599
TESS_18_19,All,2569.81,2569.829111,0.000864396013305969
TESS_18_19,All,2583.88,2580.847364,-0.01080892190571495
TESS_18_19,All,2583.88,2583.8473639999975,-0.0034628134918013483
TESS_18_19,All,2583.88,2584.8473639999966,0.03217615488644112
TESS_18_19,All,2685.7,2685.7240789999996,-0.0003491529668356615
TESS_18_19,All,2694.56,2694.589973,-0.0016600759840198493
TESS_18_19,All,2707.08,2706.5785130000004,0.004019632138125897
TESS_18_19,All,2707.08,2707.5785129999995,-0.004907238816303384
TESS_18_19,All,2707.08,2707.678512999999,0.002158164859119502
TESS_18_19,All,2985.24,2980.8728140000003,-0.026551851870716115
TESS_18_19,All,2985.24,2982.8728139999985,0.01686016833566857
TESS_18_19,All,2985.24,2988.672813999993,0.004268404736744751
TESS_18_19,All,2985.24,2988.7728139999926,-0.0156569195427284
TESS_18_19,All,3344.74,3344.782548,-0.001126262245343393
TESS_18_19,All,3668.0,3666.8528909999995,-0.0017727716404199944
TESS_18_19,All,3668.0,3668.7528909999983,0.0003074633021907372
TESS_18_19,All,3668.0,3668.8528909999977,0.0312920313887354
TESS_18_19,All,3712.63,3711.748544,3.741048273095578e-05
TESS_18_19,All,3712.63,3712.6485439999988,0.001649851957615751
TESS_18_19,All,3712.63,3712.748543999999,0.0014705789580354589
TESS_18_19,All,3712.63,3713.8485439999977,-0.003650839891249581
TESS_18_19,All,3770.45,3768.5694459999995,-0.00014050091732990494
TESS_18_19,All,3770.45,3768.669446,0.0003686945403694206
TESS_18_19,All,3770.45,3768.7694459999993,0.001328049086207971
TESS_18_19,All,3770.45,3769.669445999999,-0.0017254507012145954
TESS_18_19,All,3770.45,3769.7694459999984,0.0033389950577863083
TESS_18_19,All,3770.45,3770.5694459999977,-0.0015367665238312136
TESS_18_19,All,3770.45,3771.669445999997,0.006246217279540377
TESS_18_19,All,3770.45,3771.7694459999966,0.009024800967964545
TESS_18_19,All,3770.45,3772.569445999996,-0.0008848015512611412
TESS_18_19,All,3770.45,3772.6694459999962,-0.004771185770634588
TESS_18_19,All,3770.45,3773.6694459999953,-0.0016796064727133202
TESS_18_19,All,3770.45,3774.769445999994,0.0007458122557069416
TESS_18_19,All,3849.51,3849.521702,8.676612922578802e-05
TESS_18_19,All,4007.84,4007.851694,-8.95778090165683e-05
TESS_18_19,All,4037.19,4035.7237240000004,0.000759853982321889
TESS_18_19,All,4037.19,4035.823724,-0.00437823002890697
TESS_18_19,All,4037.19,4035.923724,0.0021871917571015215
TESS_18_19,All,4037.19,4036.7237239999995,-0.003535372564963107
TESS_18_19,All,4037.19,4036.823723999999,0.0035213177461581066
TESS_18_19,All,4037.19,4036.9237239999993,-0.015497263768769087
TESS_18_19,All,4037.19,4038.6237239999973,-0.003170706018867042
TESS_18_19,All,4037.19,4038.7237239999977,-0.004881522403675839
TESS_18_19,All,4037.19,4038.823723999997,0.0018842193775208652
TESS_18_19,All,4037.19,4038.9237239999975,0.0032925280333585337
TESS_18_19,All,4037.19,4039.6237239999964,-0.002856817628941776
TESS_18_19,All,4037.19,4039.7237239999968,-0.00028347263925444116
TESS_18_19,All,4037.19,4039.823723999996,0.0021572500207387934
TESS_18_19,All,4064.77,4064.7661319999997,-0.0010941428727939137
TESS_18_19,All,4094.64,4093.5668100000003,0.001266276014359077
TESS_18_19,All,4094.64,4093.6668099999997,0.0013653337112580525
TESS_18_19,All,4094.64,4093.76681,-0.0016863441149596464
TESS_18_19,All,4094.64,4093.8668099999995,0.000919703419681236
TESS_18_19,All,4094.64,4094.5668099999994,0.0013762413827268427
TESS_18_19,All,4094.64,4094.666809999999,0.001254598795552084
TESS_18_19,All,4094.64,4094.766809999999,-0.0014789851925252689
TESS_18_19,All,4094.64,4094.8668099999986,-0.007420594094776624
TESS_18_19,All,4094.64,4095.5668099999984,0.001148511086512866
TESS_18_19,All,4094.64,4095.666809999998,-0.002843470400107582
TESS_18_19,All,4094.64,4095.7668099999983,0.0018187717338601836
TESS_18_19,All,4094.64,4095.8668099999977,-0.0026035572879120816
TESS_18_19,All,4207.68,4206.534332,0.0002523704498410333
TESS_18_19,All,4207.68,4206.6343320000005,0.0015355520908810706
TESS_18_19,All,4207.68,4207.534332000004,-0.00027932641143710285
TESS_18_19,All,4207.68,4207.634332000004,0.0011357690704260218
TESS_18_19,All,4207.68,4208.434332000007,0.030594513768715803
TESS_18_19,All,4207.68,4208.534332000007,0.0003134727791262196
TESS_18_19,All,4207.68,4208.634332000008,-0.003763109697698555
TESS_18_19,All,4233.6,4226.523676,-0.0014809959502616948
TESS_18_19,All,4233.6,4226.623676,-0.0095214032889267
TESS_18_19,All,4233.6,4227.523676000003,-0.001650284843724119
TESS_18_19,All,4233.6,4228.423676000007,-0.007824449714349094
TESS_18_19,All,4233.6,4228.523676000007,-0.0046435806550891535
TESS_18_19,All,4233.6,4229.42367600001,0.0005729067573219073
TESS_18_19,All,4233.6,4229.523676000011,0.0002764799031438699
TESS_18_19,All,4233.6,4230.423676000014,-0.0032095016713109756
TESS_18_19,All,4233.6,4230.523676000014,0.0007030921234712441
TESS_18_19,All,4233.6,4231.423676000018,0.007050648337169719
TESS_18_19,All,4233.6,4231.523676000018,0.006583438912514471
TESS_18_19,All,4233.6,4238.423676000043,-0.011005449307129841
TESS_18_19,All,4233.6,4238.523676000043,0.0019621676689369066
TESS_18_19,All,4233.6,4239.523676000047,-0.005363175816318041
TESS_18_19,All,4233.6,4242.423676000058,0.0008692060112469409
TESS_18_19,All,4233.6,4242.523676000058,-0.0005523851246993076
TESS_18_19,All,4233.6,4243.423676000061,-0.0013564240187778152
TESS_18_19,All,4233.6,4243.523676000062,0.0008918548026642259
TESS_18_19,All,4233.6,4244.423676000065,0.010878680938592898
TESS_18_19,All,4233.6,4244.523676000065,0.011484474837644958
TESS_18_19,All,4525.58,4525.574372,0.0010559125369157109
TESS_18_19,All,4525.58,4525.674372,0.0009921341529236078
TESS_18_19,All,4787.42,4786.671490000001,0.007635573289817356
TESS_18_19,All,4787.42,4786.771490000001,-0.0018151824551294398
TESS_18_19,All,4787.42,4786.871490000001,0.0092692215930994
TESS_18_19,All,4787.42,4787.671490000004,-0.004551295350018835
TESS_18_19,All,4787.42,4787.771490000005,-0.013179581245911415
TESS_18_19,All,4787.42,4789.571490000011,0.0034233360372612786
TESS_18_19,All,4787.42,4789.6714900000115,0.007981901505683507
TESS_18_19,All,4828.73,4827.659044,0.0032612304117258122
TESS_18_19,All,4828.73,4827.759044,-0.0026888903784651427
TESS_18_19,All,4828.73,4827.859044000001,-0.004027408419785251
TESS_18_19,All,4828.73,4828.559044000003,0.007269904416060738
TESS_18_19,All,4828.73,4828.659044000004,0.0030321570466228607
TESS_18_19,All,4828.73,4828.759044000004,-0.003014408995671918
TESS_18_19,All,4828.73,4828.859044000004,-0.002736974227554354
TESS_18_19,All,4828.73,4829.559044000007,0.011894929492929548
TESS_18_19,All,4828.73,4829.659044000007,-0.000547684266272929
TESS_18_19,All,4828.73,4829.759044000008,-0.003299169558535169
TESS_18_19,All,4828.73,4829.859044000008,0.0011780931340807444
TESS_18_19,All,4907.33,4905.55659,-0.006592512758563392
TESS_18_19,All,4907.33,4906.456590000003,-0.006598632140676371
TESS_18_19,All,4907.33,4906.556590000004,0.004611851148971631
TESS_18_19,All,4907.33,4908.556590000011,-0.000497242652795803
TESS_18_19,All,4907.33,4909.556590000015,0.0016279648275007157
TESS_18_19,All,4922.58,4921.550738,0.0020368046633812797
TESS_18_19,All,4922.58,4921.650738,-0.0008491095047755546
TESS_18_19,All,4922.58,4922.450738000003,-4.962234851049362e-05
TESS_18_19,All,4922.58,4922.550738000004,-0.002913238705984632
TESS_18_19,All,4922.58,4922.650738000004,-0.04922470135427428
TESS_18_19,All,4922.58,4923.450738000007,0.01016981159484263
TESS_18_19,All,4922.58,4923.550738000007,0.0008577893513719982
TESS_18_19,All,4922.58,4923.650738000008,-0.0046754087045380085
TESS_18_19,Sector1,544.4,542.5683919999999,0.0033125951857897996
TESS_18_19,Sector1,544.4,544.5683920000004,0.0004924605146566056
