Photometry,Sector,Frequency,PSD
TESS_18_0,All,114.5,0.5622972121511292
TESS_18_0,All,115.5,0.8847697395011651
TESS_18_0,All,116.5,0.5777084188093601
TESS_18_0,All,117.5,0.18956375400142483
TESS_18_0,All,118.5,0.3065973471769735
TESS_18_0,All,119.5,0.36778480234828886
TESS_18_0,All,120.5,0.38427107319790743
TESS_18_0,All,121.5,0.4018386267215984
TESS_18_0,All,122.5,0.694683273482104
TESS_18_0,All,123.5,0.9019663324782974
TESS_18_0,All,124.5,0.5054366312541169
TESS_18_0,All,125.5,0.5044510895221339
TESS_18_0,All,126.5,0.5884443324233474
TESS_18_0,All,127.5,0.43596135880964826
TESS_18_0,All,128.5,0.6897022558698467
TESS_18_0,All,129.5,0.6712392930439641
TESS_18_0,All,130.5,0.8344132682165722
TESS_18_0,All,131.5,0.45171303342338714
TESS_18_0,All,132.5,0.8345690373268936
TESS_18_0,All,133.5,1.2865981015727606
TESS_18_0,All,134.5,0.9661812996416204
TESS_18_0,All,135.5,0.8672288179753752
TESS_18_0,All,136.5,0.8098477005710851
TESS_18_0,All,137.5,0.9592468207629739
TESS_18_0,All,138.5,0.9116087525845221
TESS_18_0,All,139.5,0.808763528528657
TESS_18_0,All,140.5,1.0686908766343446
TESS_18_0,All,141.5,0.8421378909445543
TESS_18_0,All,142.5,1.1455949707434605
TESS_18_0,All,143.5,1.7489105905240838
TESS_18_0,All,144.5,1.8691918063005544
TESS_18_0,All,145.5,1.367384944528362
TESS_18_0,All,146.5,1.354223541668449
TESS_18_0,All,147.5,2.8920041417198874
TESS_18_0,All,148.5,5.063479438134289
TESS_18_0,All,149.5,9.368917552757784
TESS_18_0,All,150.5,3.5305653350630397
TESS_18_0,All,151.5,2.283055129656442
TESS_18_0,All,152.5,5.118962712496393
TESS_18_0,All,153.5,4.082021782994692
TESS_18_0,All,154.5,1.7575770811596474
TESS_18_0,All,155.5,2.3997478488578055
TESS_18_0,All,156.5,2.9688168900343497
TESS_18_0,All,157.5,3.2644805692881813
TESS_18_0,All,158.5,5.895837451640991
TESS_18_0,All,159.5,6.985954220033457
TESS_18_0,All,160.5,7.235163247919492
TESS_18_0,All,161.5,7.878170243285788
TESS_18_0,All,162.5,5.459273548219519
TESS_18_0,All,163.5,2.848375132848102
TESS_18_0,All,164.5,3.387161817225923
TESS_18_0,All,165.5,2.2513564182929344
TESS_18_0,All,166.5,4.429059441878409
TESS_18_0,All,167.5,4.859088436359635
TESS_18_0,All,168.5,7.218813563717857
TESS_18_0,All,169.5,6.488468989935123
TESS_18_0,All,170.5,14.703528952414878
TESS_18_0,All,171.5,17.762810614513675
TESS_18_0,All,172.5,16.05812517984922
TESS_18_0,All,173.5,9.956293759748474
TESS_18_0,All,174.5,7.176001975351142
TESS_18_0,All,175.5,4.255586687309643
TESS_18_0,All,176.5,7.890671765880811
TESS_18_0,All,177.5,7.448241087848489
TESS_18_0,All,178.5,7.0515365955053975
TESS_18_0,All,179.5,10.584219432545073
TESS_18_0,All,180.5,8.984184588018678
TESS_18_0,All,181.5,4.715568797128105
TESS_18_0,All,182.5,7.055136723897311
TESS_18_0,All,183.5,12.35743559006497
TESS_18_0,All,184.5,15.91382598502609
TESS_18_0,All,185.5,19.12884920363902
TESS_18_0,All,186.5,17.40026538670613
TESS_18_0,All,187.5,10.22015962646694
TESS_18_0,All,188.5,7.227155673756453
TESS_18_0,All,189.5,8.661011874076495
TESS_18_0,All,190.5,14.039411224274733
TESS_18_0,All,191.5,10.708474870168832
TESS_18_0,All,192.5,14.679254723953758
TESS_18_0,All,193.5,59.16560173165494
TESS_18_0,All,194.5,25.894864372147246
TESS_18_0,All,195.5,10.521708719171142
TESS_18_0,All,196.5,16.26087975682693
TESS_18_0,All,197.5,14.39990948019788
TESS_18_0,All,198.5,11.024782252242506
TESS_18_0,All,199.5,17.620166395855016
TESS_18_0,All,200.5,34.687019513739244
TESS_18_0,All,201.5,56.33710272092769
TESS_18_0,All,202.5,23.313787937457978
TESS_18_0,All,203.5,21.38265645351962
TESS_18_0,All,204.5,20.224137941352314
TESS_18_0,All,205.5,20.057700085544923
TESS_18_0,All,206.5,33.51863273908005
TESS_18_0,All,207.5,62.8945625388469
TESS_18_0,All,208.5,71.18022218138698
TESS_18_0,All,209.5,33.10435232506035
TESS_18_0,All,210.5,17.8678578024495
TESS_18_0,All,211.5,23.346221017763362
TESS_18_0,All,212.5,26.13727653031163
TESS_18_0,All,213.5,48.6397584058315
TESS_18_0,All,214.5,26.12615267855729
TESS_18_0,All,215.5,39.97033756309337
TESS_18_0,All,216.5,59.79887104070468
TESS_18_0,All,217.5,61.62690218646108
TESS_18_0,All,218.5,37.94073350792607
TESS_18_0,All,219.5,25.136373775544957
TESS_18_0,All,220.5,17.563568870359855
TESS_18_0,All,221.5,50.759725307981846
TESS_18_0,All,222.5,51.64432612567699
TESS_18_0,All,223.5,48.62549011492028
TESS_18_0,All,224.5,40.150095315195536
TESS_18_0,All,225.5,57.65577555692136
TESS_18_0,All,226.5,36.3403080243917
TESS_18_0,All,227.5,57.40002617032414
TESS_18_0,All,228.5,55.93406455875652
TESS_18_0,All,229.5,53.466170902672765
TESS_18_0,All,230.5,35.726648375680846
TESS_18_0,All,231.5,47.60419375254537
TESS_18_0,All,232.5,30.15565895948529
TESS_18_0,All,233.5,73.42738998967984
TESS_18_0,All,234.5,101.71185898061923
TESS_18_0,All,235.5,64.20752702709498
TESS_18_0,All,236.5,52.47080852532094
TESS_18_0,All,237.5,85.94027823850216
TESS_18_0,All,238.5,51.07056938302177
TESS_18_0,All,239.5,42.168642582607625
TESS_18_0,All,240.5,73.17059353321196
TESS_18_0,All,241.5,102.45565454737999
TESS_18_0,All,242.5,142.36536833296572
TESS_18_0,All,243.5,70.11357458060102
TESS_18_0,All,244.5,78.03169435422805
TESS_18_0,All,245.5,59.15819587116197
TESS_18_0,All,246.5,61.72619672585512
TESS_18_0,All,247.5,87.00537445497659
TESS_18_0,All,248.5,28.289847544211515
TESS_18_0,All,249.5,28.29706677761753
TESS_18_0,All,250.5,64.08880127687577
TESS_18_0,All,251.5,41.2475162702771
TESS_18_0,All,252.5,52.5348631971174
TESS_18_0,All,253.5,61.11086139264595
TESS_18_0,All,254.5,88.93561033989994
TESS_18_0,All,255.5,192.39188107374122
TESS_18_0,All,256.5,137.64160779387822
TESS_18_0,All,257.5,62.53444691925257
TESS_18_0,All,258.5,73.71537425667094
TESS_18_0,All,259.5,34.07237495888691
TESS_18_0,All,260.5,100.77487096921641
TESS_18_0,All,261.5,87.50100591045772
TESS_18_0,All,262.5,134.50670491682064
TESS_18_0,All,263.5,198.70332856209768
TESS_18_0,All,264.5,126.02970420399394
TESS_18_0,All,265.5,123.772271921949
TESS_18_0,All,266.5,176.32296845097216
TESS_18_0,All,267.5,193.48127287279974
TESS_18_0,All,268.5,239.48451157873504
TESS_18_0,All,269.5,80.4250513606487
TESS_18_0,All,270.5,78.85320706671669
TESS_18_0,All,271.5,77.59852834008754
TESS_18_0,All,272.5,49.6381287569912
TESS_18_0,All,273.5,74.30406974883387
TESS_18_0,All,274.5,77.5557121404564
TESS_18_0,All,275.5,113.91616925038115
TESS_18_0,All,276.5,152.71707851576005
TESS_18_0,All,277.5,186.46447890032647
TESS_18_0,All,278.5,105.71557006529233
TESS_18_0,All,279.5,77.19501010158015
TESS_18_0,All,280.5,70.654848077741
TESS_18_0,All,281.5,115.63009466864065
TESS_18_0,All,282.5,265.6260599491495
TESS_18_0,All,283.5,114.2297577711419
TESS_18_0,All,284.5,87.6400773610846
TESS_18_0,All,285.5,116.96662973451943
TESS_18_0,All,286.5,119.98187444532385
TESS_18_0,All,287.5,176.87236687753756
TESS_18_0,All,288.5,230.2428100578694
TESS_18_0,All,289.5,234.65379781887304
TESS_18_0,All,290.5,482.77312344745667
TESS_18_0,All,291.5,427.8001636367163
TESS_18_0,All,292.5,124.83232261054933
TESS_18_0,All,293.5,53.64009269244128
TESS_18_0,All,294.5,58.1864285833349
TESS_18_0,All,295.5,73.25065788272082
TESS_18_0,All,296.5,54.170498239962406
TESS_18_0,All,297.5,83.8586804937226
TESS_18_0,All,298.5,162.9943835382813
TESS_18_0,All,299.5,155.03862409807314
TESS_18_0,All,300.5,158.3686178632634
TESS_18_0,All,301.5,107.30302097478919
TESS_18_0,All,302.5,101.64695509851543
TESS_18_0,All,303.5,159.09254425216108
TESS_18_0,All,304.5,203.62045676870795
TESS_18_1,All,0.5,5.822178976754142
TESS_18_1,All,1.5,2.182020270818718
TESS_18_1,All,2.5,0.5651680153863661
TESS_18_1,All,3.5,0.21572523180588524
TESS_18_1,All,4.5,0.1849193096164585
TESS_18_1,All,5.5,0.18860646313850518
TESS_18_1,All,6.5,0.233223866065491
TESS_18_1,All,7.5,0.19828574953512895
TESS_18_1,All,8.5,0.11035997357116621
TESS_18_1,All,9.5,0.1051116099400612
TESS_18_1,All,10.5,0.09795365431628825
TESS_18_1,All,11.5,0.08145592273678358
TESS_18_1,All,12.5,0.03760960826228617
TESS_18_1,All,13.5,0.2522446133257646
TESS_18_1,All,14.5,0.0797482546874517
TESS_18_1,All,15.5,0.10733250161752203
TESS_18_1,All,16.5,0.06802589028052927
TESS_18_1,All,17.5,0.0856314632868159
TESS_18_1,All,18.5,0.047849697751930834
TESS_18_1,All,19.5,0.04201301970335478
TESS_18_1,All,20.5,0.05641325173792566
TESS_18_1,All,21.5,0.19780984880382302
TESS_18_1,All,22.5,0.031114945508734768
TESS_18_1,All,23.5,0.03710869822921088
TESS_18_1,All,24.5,0.03773690971219498
TESS_18_1,All,25.5,0.058158116495544324
TESS_18_1,All,26.5,0.027251076132904634
TESS_18_1,All,27.5,0.02508088696708941
TESS_18_1,All,28.5,0.011875665356465158
TESS_18_1,All,29.5,0.011499567464182393
TESS_18_1,All,30.5,0.029612281413573353
TESS_18_1,All,31.5,0.06628291889430962
TESS_18_1,All,32.5,0.6316916606567025
TESS_18_1,All,33.5,0.062198919949598544
TESS_18_1,All,34.5,0.03719182544501519
TESS_18_1,All,35.5,0.2174491351876323
TESS_18_1,All,36.5,1.6556659694223912
TESS_18_1,All,37.5,0.8040382947061986
TESS_18_1,All,38.5,0.036643319949421695
TESS_18_1,All,39.5,0.0666534086921329
TESS_18_1,All,40.5,0.06012349413607153
TESS_18_1,All,41.5,0.052970141582953406
TESS_18_1,All,42.5,0.022349977070044342
TESS_18_1,All,43.5,0.0186305450224225
TESS_18_1,All,44.5,0.11015780797729224
TESS_18_1,All,45.5,0.024933148267392898
TESS_18_1,All,46.5,0.013366067607418586
TESS_18_1,All,47.5,0.013789953762891057
TESS_18_1,All,48.5,0.00988707347576532
TESS_18_1,All,49.5,0.019765351161175726
TESS_18_1,All,50.5,0.22695185335137452
TESS_18_1,All,51.5,0.13429612337445482
TESS_18_1,All,52.5,0.020263343944920464
TESS_18_1,All,53.5,0.03487519169499444
TESS_18_1,All,54.5,0.13777197281703524
TESS_18_1,All,55.5,0.030384558933708308
TESS_18_1,All,56.5,0.03645693091120842
TESS_18_1,All,57.5,0.057579233705149245
TESS_18_1,All,58.5,0.035951279864646364
TESS_18_1,All,59.5,0.057072382696611926
TESS_18_1,All,60.5,0.15691449723953843
TESS_18_1,All,61.5,0.7301553255689992
TESS_18_1,All,62.5,0.23745396955772807
TESS_18_1,All,63.5,0.11142932497401037
TESS_18_1,All,64.5,0.315816201390236
TESS_18_1,All,65.5,0.7418850400838249
TESS_18_1,All,66.5,0.5228248708474011
TESS_18_1,All,67.5,0.9562262727039716
TESS_18_1,All,68.5,0.32618857190956696
TESS_18_1,All,69.5,0.32379059121162307
TESS_18_1,All,70.5,0.750981090842187
TESS_18_1,All,71.5,4.291864002417212
TESS_18_1,All,72.5,1.0419965462874157
TESS_18_1,All,73.5,0.29769712911166823
TESS_18_1,All,74.5,1.205466631512166
TESS_18_1,All,75.5,0.4153666636651621
TESS_18_1,All,76.5,0.3342078255275344
TESS_18_1,All,77.5,0.2995088207022595
TESS_18_1,All,78.5,0.4724953213747117
TESS_18_1,All,79.5,0.38517969810581093
TESS_18_1,All,80.5,0.6560364974587044
TESS_18_1,All,81.5,0.42055372114228085
TESS_18_1,All,82.5,0.8050448262314162
TESS_18_1,All,83.5,0.6782443057102017
TESS_18_1,All,84.5,1.2874944752044433
TESS_18_1,All,85.5,1.496575236712387
TESS_18_1,All,86.5,1.8828603637322214
TESS_18_1,All,87.5,1.8694541954389305
TESS_18_1,All,88.5,3.788340250057165
TESS_18_1,All,89.5,7.16445352426331
TESS_18_1,All,90.5,4.308723299273697
TESS_18_1,All,91.5,7.082721504104816
TESS_18_1,All,92.5,18.577861011203186
TESS_18_1,All,93.5,3.8581174736509642
TESS_18_1,All,94.5,9.870034586324671
TESS_18_1,All,95.5,6.991915294792501
TESS_18_1,All,96.5,9.543221088661788
TESS_18_1,All,97.5,3.712479476835054
TESS_18_1,All,98.5,15.31576809245797
TESS_18_1,All,99.5,9.011508844352734
TESS_18_1,All,100.5,5.312283555141824
TESS_18_1,All,101.5,11.91344204653523
TESS_18_1,All,102.5,8.462609675340119
TESS_18_1,All,103.5,4.568036737798275
TESS_18_1,All,104.5,7.95586186456371
TESS_18_1,All,105.5,10.204527890858866
TESS_18_1,All,106.5,5.72839652216077
TESS_18_1,All,107.5,7.019343048998043
TESS_18_1,All,108.5,15.985599267445945
TESS_18_1,All,109.5,8.575199781014911
TESS_18_1,All,110.5,9.385505675259118
TESS_18_1,All,111.5,7.757331271418565
TESS_18_1,All,112.5,10.210350188781895
TESS_18_1,All,113.5,6.290816313049057
TESS_18_1,All,114.5,10.498972643251282
TESS_18_1,All,115.5,8.198536361854996
TESS_18_1,All,116.5,10.83848457150455
TESS_18_1,All,117.5,7.816059045573828
TESS_18_1,All,118.5,11.3418990927372
TESS_18_1,All,119.5,19.674191752330838
TESS_18_1,All,120.5,10.503724457273437
TESS_18_1,All,121.5,17.40721977195333
TESS_18_1,All,122.5,18.834725169276155
TESS_18_1,All,123.5,18.64922367192242
TESS_18_1,All,124.5,20.851005317804773
TESS_18_1,All,125.5,14.775166567654356
TESS_18_1,All,126.5,14.58676896457098
TESS_18_1,All,127.5,18.289414512561187
TESS_18_1,All,128.5,19.37707572481775
TESS_18_1,All,129.5,17.620725086986674
TESS_18_1,All,130.5,26.987145351112936
TESS_18_1,All,131.5,25.1696873266329
TESS_18_1,All,132.5,28.373050723746097
TESS_18_1,All,133.5,21.99632477390173
TESS_18_1,All,134.5,30.559222200706774
TESS_18_1,All,135.5,27.44593408975068
TESS_18_1,All,136.5,28.714972993640476
TESS_18_1,All,137.5,28.43544318498698
TESS_18_1,All,138.5,40.41703592911223
TESS_18_1,All,139.5,24.610682268103517
TESS_18_1,All,140.5,43.661891623454046
TESS_18_1,All,141.5,41.550855053628766
TESS_18_1,All,142.5,42.257729132165586
TESS_18_1,All,143.5,54.65058815339019
TESS_18_1,All,144.5,42.75917286450841
TESS_18_1,All,145.5,57.10625935824285
TESS_18_1,All,146.5,28.79564580520544
TESS_18_1,All,147.5,28.991390988572963
TESS_18_1,All,148.5,71.25077663306398
TESS_18_1,All,149.5,45.55817262670679
TESS_18_1,All,150.5,52.49059385403635
TESS_18_1,All,151.5,62.21778153921476
TESS_18_1,All,152.5,49.650622318249226
TESS_18_1,All,153.5,70.58810796049919
TESS_18_1,All,154.5,102.48008737318075
TESS_18_1,All,155.5,92.17973111943478
TESS_18_1,All,156.5,82.25795341865374
TESS_18_1,All,157.5,84.2083681474501
TESS_18_1,All,158.5,52.96584232943906
TESS_18_1,All,159.5,80.5432961759549
TESS_18_1,All,160.5,77.626073285801
TESS_18_1,All,161.5,91.455694635571
TESS_18_1,All,162.5,101.43919601978943
TESS_18_1,All,163.5,102.01357128044073
TESS_18_1,All,164.5,109.37267169752155
TESS_18_1,All,165.5,74.08095240240125
TESS_18_1,All,166.5,115.15841557617598
TESS_18_1,All,167.5,82.4973072156128
TESS_18_1,All,168.5,93.51767496557444
TESS_18_1,All,169.5,102.63573521207167
TESS_18_1,All,170.5,81.07109648164199
TESS_18_1,All,171.5,131.0185661704144
TESS_18_1,All,172.5,155.20066087012358
TESS_18_1,All,173.5,149.32331923384226
TESS_18_1,All,174.5,192.1286352930783
TESS_18_1,All,175.5,127.80962593133228
TESS_18_1,All,176.5,91.4288001803491
TESS_18_1,All,177.5,138.2063289310617
TESS_18_1,All,178.5,73.43267060738636
TESS_18_1,All,179.5,140.9583495117732
TESS_18_1,All,180.5,153.88688218514653
TESS_18_1,All,181.5,121.96608429837396
TESS_18_1,All,182.5,172.25888152161735
TESS_18_1,All,183.5,183.16969331414683
TESS_18_1,All,184.5,120.32119739866431
TESS_18_1,All,185.5,109.28703872460984
TESS_18_1,All,186.5,145.55284489021136
TESS_18_1,All,187.5,136.48895953616764
TESS_18_1,All,188.5,171.9114555212982
TESS_18_1,All,189.5,122.35984044228651
TESS_18_1,All,190.5,132.2639918092751
TESS_18_1,All,191.5,181.53190313701617
TESS_18_1,All,192.5,186.52837070092465
TESS_18_1,All,193.5,241.9920964652441
TESS_18_1,All,194.5,224.42001765702403
TESS_18_1,All,195.5,207.18154273677075
TESS_18_1,All,196.5,219.04283012360506
TESS_18_1,All,197.5,165.70177401050293
TESS_18_1,All,198.5,217.84938342108833
TESS_18_1,All,199.5,184.87843815193943
TESS_18_1,All,200.5,193.48892283520567
TESS_18_1,All,201.5,175.6545899182384
TESS_18_1,All,202.5,377.01042092865214
TESS_18_1,All,203.5,185.27981657577882
TESS_18_1,All,204.5,264.045526815922
TESS_18_1,All,205.5,223.9725217261222
TESS_18_1,All,206.5,197.2941918134225
TESS_18_1,All,207.5,280.4336466095175
TESS_18_1,All,208.5,229.70246217258983
TESS_18_1,All,209.5,229.86047072023268
TESS_18_1,All,210.5,259.7855985914679
TESS_18_1,All,211.5,282.1914757932237
TESS_18_1,All,212.5,227.7150007677768
TESS_18_1,All,213.5,241.33500901956148
TESS_18_1,All,214.5,259.6894080296684
TESS_18_1,All,215.5,207.8559660553525
TESS_18_1,All,216.5,237.99771516955613
TESS_18_1,All,217.5,241.9511944405988
TESS_18_1,All,218.5,332.53268038171547
TESS_18_1,All,219.5,225.04368529022503
TESS_18_1,All,220.5,315.7065188299943
TESS_18_1,All,221.5,254.07448066864703
TESS_18_1,All,222.5,254.02991715603952
TESS_18_1,All,223.5,340.52427168527
TESS_18_1,All,224.5,257.2306859580954
TESS_18_1,All,225.5,313.3070929827977
TESS_18_1,All,226.5,338.88013963924925
TESS_18_1,All,227.5,341.7103471576295
TESS_18_1,All,228.5,433.3907630845736
TESS_18_1,All,229.5,331.84032825489834
TESS_18_1,All,230.5,250.3077125649355
TESS_18_1,All,231.5,380.24763526597974
TESS_18_1,All,232.5,336.1758183088042
TESS_18_1,All,233.5,227.15523725376963
TESS_18_1,All,234.5,343.11108840235545
TESS_18_1,All,235.5,208.88303014964643
TESS_18_1,All,236.5,382.2822126373831
TESS_18_1,All,237.5,276.80382856523033
TESS_18_1,All,238.5,429.03730774193343
TESS_18_1,All,239.5,234.21061107394794
TESS_18_1,All,240.5,447.93147438944925
TESS_18_1,All,241.5,313.6496331377279
TESS_18_1,All,242.5,479.56027212952415
TESS_18_1,All,243.5,470.8933365599217
TESS_18_1,All,244.5,313.1603188003223
TESS_18_1,All,245.5,371.6639384803672
TESS_18_1,All,246.5,364.63976167965575
TESS_18_1,All,247.5,380.883441029072
TESS_18_1,All,248.5,258.88108210784844
TESS_18_1,All,249.5,395.8351855185173
TESS_18_1,All,250.5,332.20849395308954
TESS_18_1,All,251.5,286.68868959112865
TESS_18_1,All,252.5,474.2881337365113
TESS_18_1,All,253.5,288.7664042826852
TESS_18_1,All,254.5,368.63250930847494
TESS_18_1,All,255.5,324.43950941868786
TESS_18_1,All,256.5,238.55929612886757
TESS_18_1,All,257.5,365.5155595534531
TESS_18_1,All,258.5,333.64752446209536
TESS_18_1,All,259.5,322.5440474676169
TESS_18_1,All,260.5,344.1306662150972
TESS_18_1,All,261.5,365.33324536740776
TESS_18_1,All,262.5,379.0920118801915
TESS_18_1,All,263.5,243.97553623054662
TESS_18_1,All,264.5,325.5240208002573
TESS_18_1,All,265.5,398.3896518358307
TESS_18_1,All,266.5,401.24856990576853
TESS_18_1,All,267.5,538.1317189155386
TESS_18_1,All,268.5,338.28085952712047
TESS_18_1,All,269.5,393.0337257297389
TESS_18_1,All,270.5,507.59216791602705
TESS_18_1,All,271.5,260.9766484275868
TESS_18_1,All,272.5,397.52205269598255
TESS_18_1,All,273.5,437.2264964810862
TESS_18_1,All,274.5,304.22019056415854
TESS_18_1,All,275.5,322.5825300992055
TESS_18_1,All,276.5,368.891788358087
TESS_18_1,All,277.5,408.5693457664559
TESS_18_1,All,278.5,306.6293205777913
TESS_18_1,All,279.5,438.62638953458986
TESS_18_1,All,280.5,383.7802377472314
TESS_18_1,All,281.5,284.80695088109997
TESS_18_1,All,282.5,327.8122065264951
TESS_18_1,All,283.5,309.89709355063536
TESS_18_1,All,284.5,594.7064166294409
TESS_18_1,All,285.5,444.8327118786261
TESS_18_1,All,286.5,363.60667958377053
TESS_18_1,All,287.5,231.12225710596073
TESS_18_1,All,288.5,289.1647439582618
TESS_18_1,All,289.5,373.2092655988003
TESS_18_1,All,290.5,429.0598047510842
TESS_18_1,All,291.5,358.02342197813243
TESS_18_1,All,292.5,459.2758037321559
TESS_18_1,All,293.5,292.55516087576467
TESS_18_1,All,294.5,531.7433004734087
TESS_18_1,All,295.5,368.5065477709573
TESS_18_1,All,296.5,409.69272645306927
TESS_18_1,All,297.5,323.0608880096172
TESS_18_1,All,298.5,475.13202587545595
TESS_18_1,All,299.5,409.5705626972392
TESS_18_1,All,300.5,390.0877313505042
TESS_18_1,All,301.5,400.7805824910273
TESS_18_1,All,302.5,396.77729774438956
TESS_18_1,All,303.5,402.30522101725944
TESS_18_1,All,304.5,431.45438785009594
TESS_18_1,All,305.5,400.2908196924019
TESS_18_1,All,306.5,454.16786504620944
TESS_18_1,All,307.5,626.0690652318801
TESS_18_1,All,308.5,475.4978666537576
TESS_18_1,All,309.5,432.5388058864227
TESS_18_1,All,310.5,461.6483222150398
TESS_18_1,All,311.5,347.9518042254282
TESS_18_1,All,312.5,328.68825419066565
TESS_18_1,All,313.5,436.07252452359563
TESS_18_1,All,314.5,415.4982089155411
TESS_18_1,All,315.5,555.5736335806973
TESS_18_1,All,316.5,579.6722578142068
TESS_18_1,All,317.5,410.8109968145121
