Photometry,Sector,Frequency,PSD
TESS_ALL,All,0.452803901079863,4.917485688154162e-13
TESS_ALL,All,0.45977011494263015,1.6417075018023212e-13
TESS_ALL,All,0.4667363288053972,2.5229349843601233e-13
TESS_ALL,All,0.47370254266816436,4.2930491026600604e-14
TESS_ALL,All,0.4806687565309315,1.5728898178929457e-13
TESS_ALL,All,0.48763497039369863,2.0849174552782323e-13
TESS_ALL,All,0.49460118425646576,1.0979271542601525e-13
TESS_ALL,All,0.5015673981192329,3.6742715254576786e-14
TESS_ALL,All,0.508533611982,2.1818016439384663e-13
TESS_ALL,All,0.5154998258447671,7.735079815099299e-14
TESS_ALL,All,0.5224660397075342,2.622989262941611e-13
TESS_ALL,All,0.5294322535703013,3.533569033332968e-13
TESS_ALL,All,0.5363984674330685,9.699780172180311e-14
TESS_ALL,All,0.5433646812958356,2.906315510311169e-13
TESS_ALL,All,0.5503308951586027,2.9484468450525935e-13
TESS_ALL,All,0.5572971090213699,9.470244676314814e-15
TESS_ALL,All,0.5642633228841369,2.4616734263469334e-13
TESS_ALL,All,0.5712295367469041,1.5708786460672743e-13
TESS_ALL,All,0.5781957506096712,1.4375851818264257e-13
TESS_ALL,All,0.5851619644724383,2.1973418592536475e-13
TESS_ALL,All,0.5921281783352055,2.1434665427963187e-14
TESS_ALL,All,0.5990943921979726,6.677588225128652e-14
TESS_ALL,All,0.6060606060607397,7.322353813845677e-14
TESS_ALL,All,0.6130268199235068,3.467636134378031e-14
TESS_ALL,All,0.6199930337862739,3.368973954578835e-13
TESS_ALL,All,0.6269592476490411,1.265247468131868e-14
TESS_ALL,All,0.6339254615118082,3.7233486764337826e-14
TESS_ALL,All,0.6408916753745754,9.866936004044718e-15
TESS_ALL,All,0.6478578892373424,5.4427599926040584e-14
TESS_ALL,All,0.6548241031001095,8.642261198627793e-14
TESS_ALL,All,0.6617903169628767,2.866804270831796e-13
TESS_ALL,All,0.6687565308256438,4.969789474161087e-14
TESS_ALL,All,0.675722744688411,2.494846607760249e-13
TESS_ALL,All,0.6826889585511781,8.359245423692121e-14
TESS_ALL,All,0.6896551724139451,1.7109451959840887e-14
TESS_ALL,All,0.6966213862767123,1.2080187016249657e-13
TESS_ALL,All,0.7035876001394794,1.786040342492772e-14
TESS_ALL,All,0.7105538140022466,3.6166616109564964e-13
TESS_ALL,All,0.7175200278650137,1.1851244392423722e-13
TESS_ALL,All,0.7244862417277808,3.521270090001839e-14
TESS_ALL,All,0.731452455590548,1.206922461003349e-14
TESS_ALL,All,0.738418669453315,5.2754642913675006e-15
TESS_ALL,All,0.7453848833160822,1.9585196603608839e-13
TESS_ALL,All,0.7523510971788493,3.23611002860407e-14
TESS_ALL,All,0.7593173110416164,1.371615639149661e-14
TESS_ALL,All,0.7662835249043836,1.6713212265823864e-13
TESS_ALL,All,0.7732497387671506,5.733354701174839e-14
TESS_ALL,All,0.7802159526299178,7.33480635498271e-14
TESS_ALL,All,0.7871821664926849,1.3084571940072972e-13
TESS_ALL,All,0.794148380355452,1.421951900961873e-14
TESS_ALL,All,0.8011145942182192,9.83422037558336e-15
TESS_ALL,All,0.8080808080809863,1.073828536823817e-13
TESS_ALL,All,0.8150470219437534,1.0807519203924654e-13
TESS_ALL,All,0.8220132358065205,1.2897286829311226e-13
TESS_ALL,All,0.8289794496692876,1.69041186011798e-14
TESS_ALL,All,0.8359456635320548,2.2705870854792567e-13
TESS_ALL,All,0.8429118773948219,2.1957565493830804e-13
TESS_ALL,All,0.8498780912575891,2.4862637118534135e-14
TESS_ALL,All,0.8568443051203561,1.943470343058977e-14
TESS_ALL,All,0.8638105189831232,3.6203852233561564e-14
TESS_ALL,All,0.8707767328458904,1.4468923834634135e-13
TESS_ALL,All,0.8777429467086575,1.6041562278511343e-13
TESS_ALL,All,0.8847091605714247,4.129868763225943e-14
TESS_ALL,All,0.8916753744341918,5.986820924218227e-14
TESS_ALL,All,0.8986415882969588,7.148503691348653e-14
TESS_ALL,All,0.905607802159726,3.326472060300949e-14
TESS_ALL,All,0.9125740160224931,1.225147501555547e-13
TESS_ALL,All,0.9195402298852603,3.550832765267527e-14
TESS_ALL,All,0.9265064437480274,1.2372744331993305e-14
TESS_ALL,All,0.9334726576107945,8.672737377670364e-14
TESS_ALL,All,0.9404388714735616,1.3202398768637086e-13
TESS_ALL,All,0.9474050853363287,1.001260493014687e-14
TESS_ALL,All,0.9543712991990959,9.113043743920908e-14
TESS_ALL,All,0.961337513061863,7.447669666727833e-14
TESS_ALL,All,0.9683037269246301,9.544756931010368e-15
TESS_ALL,All,0.9752699407873973,1.1107949751116755e-14
TESS_ALL,All,0.9822361546501643,3.7177442203015417e-14
TESS_ALL,All,0.9892023685129315,1.0969380425271783e-13
TESS_ALL,All,0.9961685823756986,5.667638870900489e-14
TESS_ALL,All,1.0031347962384658,9.451012178053949e-14
TESS_ALL,All,1.0101010101012329,5.476886314981406e-14
TESS_ALL,All,1.017067223964,1.4825729813878309e-13
TESS_ALL,All,1.024033437826767,3.3120891538873496e-14
TESS_ALL,All,1.0309996516895341,4.8489356931100137e-14
TESS_ALL,All,1.0379658655523014,7.86317499008436e-15
TESS_ALL,All,1.0449320794150685,2.598869300630499e-14
TESS_ALL,All,1.0518982932778356,1.317843934264793e-13
TESS_ALL,All,1.0588645071406027,2.01934539817659e-14
TESS_ALL,All,1.0658307210033697,7.987744664453323e-14
TESS_ALL,All,1.072796934866137,6.796075793005729e-15
TESS_ALL,All,1.079763148728904,5.6052378640141224e-14
TESS_ALL,All,1.0867293625916712,3.629801325125872e-15
TESS_ALL,All,1.0936955764544383,1.1781525674724999e-13
TESS_ALL,All,1.1006617903172053,9.144192979752412e-14
TESS_ALL,All,1.1076280041799726,2.4035641512992056e-14
TESS_ALL,All,1.1145942180427397,6.428268235706291e-14
TESS_ALL,All,1.1215604319055068,5.14487755324074e-14
TESS_ALL,All,1.1285266457682739,6.184257845288714e-15
TESS_ALL,All,1.135492859631041,5.599270521854639e-14
TESS_ALL,All,1.1424590734938083,7.473810118668152e-14
TESS_ALL,All,1.1494252873565753,5.3367761023626e-14
TESS_ALL,All,1.1563915012193424,1.3318722641744933e-13
TESS_ALL,All,1.1633577150821095,1.5311992402516357e-14
TESS_ALL,All,1.1703239289448766,2.1211996212205223e-14
TESS_ALL,All,1.1772901428076439,3.030319748062515e-14
TESS_ALL,All,1.184256356670411,3.3862737893544595e-15
TESS_ALL,All,1.191222570533178,4.1956431980784135e-14
TESS_ALL,All,1.1981887843959451,3.075721747440125e-14
TESS_ALL,All,1.2051549982587122,8.15998354558171e-14
TESS_ALL,All,1.2121212121214795,7.663258329093745e-14
TESS_ALL,All,1.2190874259842466,3.6625897436165086e-14
TESS_ALL,All,1.2260536398470137,3.3833584034701964e-14
TESS_ALL,All,1.2330198537097807,2.2495349792179016e-13
TESS_ALL,All,1.2399860675725478,6.674066410545848e-14
TESS_ALL,All,1.2469522814353151,1.2360949177411202e-13
TESS_ALL,All,1.2539184952980822,1.268011933906289e-14
TESS_ALL,All,1.2608847091608493,6.695433404975662e-14
TESS_ALL,All,1.2678509230236163,5.241570173319202e-14
TESS_ALL,All,1.2748171368863834,2.6525769779939103e-14
TESS_ALL,All,1.2817833507491507,5.608670803738712e-14
TESS_ALL,All,1.2887495646119178,5.6346067859772764e-15
TESS_ALL,All,1.2957157784746849,8.395687087470184e-14
TESS_ALL,All,1.302681992337452,5.145114301241978e-15
TESS_ALL,All,1.309648206200219,9.65710308139664e-14
TESS_ALL,All,1.3166144200629863,6.935566267636311e-14
TESS_ALL,All,1.3235806339257534,5.364028605120961e-14
TESS_ALL,All,1.3305468477885205,3.518306277575945e-14
TESS_ALL,All,1.3375130616512876,3.1295603131081785e-14
TESS_ALL,All,1.3444792755140547,5.300263995742419e-14
TESS_ALL,All,1.351445489376822,1.980396052256589e-14
TESS_ALL,All,1.358411703239589,1.0234415018702191e-14
TESS_ALL,All,1.3653779171023561,8.816370595962857e-14
TESS_ALL,All,1.3723441309651232,4.841568933812412e-14
TESS_ALL,All,1.3793103448278903,4.0558990529092826e-14
TESS_ALL,All,1.3862765586906576,5.0592669982581485e-14
TESS_ALL,All,1.3932427725534247,5.864123320313822e-14
TESS_ALL,All,1.4002089864161917,5.362464375297162e-14
TESS_ALL,All,1.4071752002789588,5.048998288852633e-15
TESS_ALL,All,1.414141414141726,8.678360369786863e-14
TESS_ALL,All,1.4211076280044932,2.9072358903663354e-14
TESS_ALL,All,1.4280738418672603,1.288190691141331e-14
TESS_ALL,All,1.4350400557300274,8.245357444106829e-14
TESS_ALL,All,1.4420062695927944,9.070885968962146e-14
TESS_ALL,All,1.4489724834555615,1.250258251346916e-13
TESS_ALL,All,1.4559386973183288,1.1930280876626186e-14
TESS_ALL,All,1.462904911181096,8.916448046002837e-14
TESS_ALL,All,1.469871125043863,1.7644655321056566e-13
TESS_ALL,All,1.47683733890663,2.278095713211009e-13
TESS_ALL,All,1.4838035527693971,3.5305845280075705e-14
TESS_ALL,All,1.4907697666321644,2.3455163304784837e-14
TESS_ALL,All,1.4977359804949315,1.3445260960524279e-14
TESS_ALL,All,1.5047021943576986,3.180622531512314e-14
TESS_ALL,All,1.5116684082204657,7.63300988479205e-14
