Photometry,Sector,Frequency,PSD
TESS_18_0,All,101.5,2881.449325854962
TESS_18_0,All,102.5,2471.0354919433594
TESS_18_0,All,103.5,4955.009110083947
TESS_18_0,All,104.5,4208.802126370943
TESS_18_0,All,105.5,2626.9809881357046
TESS_18_0,All,106.5,1504.1794005173904
TESS_18_0,All,107.5,2223.7525213681733
TESS_18_0,All,108.5,1677.2620788574218
TESS_18_0,All,109.5,2059.4544501671426
TESS_18_0,All,110.5,3101.502145033616
TESS_18_0,All,111.5,2781.6507932222808
TESS_18_0,All,112.5,2101.6207302396115
TESS_18_0,All,113.5,2339.4571917607236
TESS_18_0,All,114.5,2564.3409494253306
TESS_18_0,All,115.5,5745.935562133789
TESS_18_0,All,116.5,3925.791085976821
TESS_18_0,All,117.5,1570.4677297152007
TESS_18_0,All,118.5,1972.6845368605393
TESS_18_0,All,119.5,1357.3446687826743
TESS_18_0,All,120.5,1715.002678504357
TESS_18_0,All,121.5,1833.4756537950957
TESS_18_0,All,122.5,1796.1072704608623
TESS_18_0,All,123.5,2126.1197317504884
TESS_18_0,All,124.5,1339.2233321850117
TESS_18_0,All,125.5,1707.4724700634297
TESS_18_0,All,126.5,2247.290804496178
TESS_18_0,All,127.5,1145.8596866314228
TESS_18_0,All,128.5,1376.8520724956807
TESS_18_0,All,129.5,1549.6268601050745
TESS_18_0,All,130.5,1510.9953865638147
TESS_18_0,All,131.5,751.8236308464637
TESS_18_0,All,132.5,1495.4019139363215
TESS_18_0,All,133.5,1843.294639440683
TESS_18_0,All,134.5,1534.0832430032583
TESS_18_0,All,135.5,1413.1937910226675
TESS_18_0,All,136.5,1344.9538682057307
TESS_18_0,All,137.5,1440.6873629643367
TESS_18_0,All,138.5,1448.1178637695311
TESS_18_0,All,139.5,903.9287200799355
TESS_18_0,All,140.5,1171.9807844895583
TESS_18_0,All,141.5,1110.9855565291184
TESS_18_0,All,142.5,1352.4600204321055
TESS_18_0,All,143.5,1736.8946850116436
TESS_18_0,All,144.5,1642.8267204578106
TESS_18_0,All,145.5,1502.9539078932542
TESS_18_0,All,146.5,1501.0277430461003
TESS_18_0,All,147.5,2628.4781203636758
TESS_18_0,All,148.5,3612.4115295410156
TESS_18_0,All,149.5,5753.021493765024
TESS_18_0,All,150.5,2177.662317716158
TESS_18_0,All,151.5,1607.684994991009
TESS_18_0,All,152.5,2690.474228932307
TESS_18_0,All,153.5,2109.0416061694805
TESS_18_0,All,154.5,1006.6214412689209
TESS_18_0,All,155.5,1024.9207790081318
TESS_18_0,All,156.5,1323.3170708692992
TESS_18_0,All,157.5,1378.5387060458843
TESS_18_0,All,158.5,2659.6352516848306
TESS_18_0,All,159.5,3828.5559170062725
TESS_18_0,All,160.5,2465.4390625586875
TESS_18_0,All,161.5,3016.925288273738
TESS_18_0,All,162.5,2082.173252986028
TESS_18_0,All,163.5,1190.966898221236
TESS_18_0,All,164.5,1176.890851827768
TESS_18_0,All,165.5,966.0628974621112
TESS_18_0,All,166.5,1127.618531373831
TESS_18_0,All,167.5,1180.5174066837017
TESS_18_0,All,168.5,1871.2637505898108
TESS_18_0,All,169.5,1795.941982421875
TESS_18_0,All,170.5,3839.625685471755
TESS_18_0,All,171.5,4478.226474468524
TESS_18_0,All,172.5,3477.8795095590444
TESS_18_0,All,173.5,2063.636119549091
TESS_18_0,All,174.5,1366.976000565749
TESS_18_0,All,175.5,755.4005347031814
TESS_18_0,All,176.5,1328.2770817096416
TESS_18_0,All,177.5,1296.5540578548726
TESS_18_0,All,178.5,1165.5673721753633
TESS_18_0,All,179.5,1541.5350497319148
TESS_18_0,All,180.5,1523.3651633629431
TESS_18_0,All,181.5,969.7158934519841
TESS_18_0,All,182.5,1068.3665627699631
TESS_18_0,All,183.5,1785.760339296781
TESS_18_0,All,184.5,2077.500371492826
TESS_18_0,All,185.5,2270.537797317505
TESS_18_0,All,186.5,2216.1855345505933
TESS_18_0,All,187.5,1365.7317150556123
TESS_18_0,All,188.5,888.3689779501694
TESS_18_0,All,189.5,998.533326112307
TESS_18_0,All,190.5,1573.78944338285
TESS_18_0,All,191.5,1190.9994810544526
TESS_18_0,All,192.5,1492.2548170089722
TESS_18_0,All,193.5,5749.283245380108
TESS_18_0,All,194.5,2488.8869202320393
TESS_18_0,All,195.5,1028.3366129948542
TESS_18_0,All,196.5,1290.358849452092
TESS_18_0,All,197.5,1116.812576367305
TESS_18_0,All,198.5,939.9082407584557
TESS_18_0,All,199.5,1574.6938707645122
TESS_18_0,All,200.5,2187.2762149047853
TESS_18_0,All,201.5,3914.452674278846
TESS_18_0,All,202.5,1682.801655109112
TESS_18_0,All,203.5,1283.0487750126765
TESS_18_0,All,204.5,1275.4405290163481
TESS_18_0,All,205.5,1440.9287942006038
TESS_18_0,All,206.5,2063.7764525046714
TESS_18_0,All,207.5,3505.7823181152344
TESS_18_0,All,208.5,4073.1227020850547
TESS_18_0,All,209.5,1907.571088204017
TESS_18_0,All,210.5,1187.392889719743
TESS_18_0,All,211.5,1471.034201328571
TESS_18_0,All,212.5,1349.99905865009
TESS_18_0,All,213.5,2586.6428122887246
TESS_18_0,All,214.5,1436.9324695880596
TESS_18_0,All,215.5,1910.28857421875
TESS_18_0,All,216.5,2851.4952392578125
TESS_18_0,All,217.5,2501.3421598581167
TESS_18_0,All,218.5,1636.6324914051936
TESS_18_0,All,219.5,932.3357919546274
TESS_18_0,All,220.5,694.6530231329111
TESS_18_0,All,221.5,2221.698276739854
TESS_18_0,All,222.5,2197.7115689791167
TESS_18_0,All,223.5,1868.2989020714392
TESS_18_0,All,224.5,1566.711053114671
TESS_18_0,All,225.5,2112.547931377704
TESS_18_0,All,226.5,1190.6092941577617
TESS_18_0,All,227.5,1871.6703385573167
TESS_18_0,All,228.5,2038.2962225400483
TESS_18_0,All,229.5,1883.0604158548208
TESS_18_0,All,230.5,1197.78856248122
TESS_18_0,All,231.5,1678.989372406006
TESS_18_0,All,232.5,1057.8649930220383
TESS_18_0,All,233.5,2323.493732158954
TESS_18_0,All,234.5,2904.4244182293232
TESS_18_0,All,235.5,1773.268989425439
TESS_18_0,All,236.5,1478.5938593791082
TESS_18_0,All,237.5,2458.063548161433
TESS_18_0,All,238.5,1447.2241284297063
TESS_18_0,All,239.5,1056.896025125797
TESS_18_0,All,240.5,1986.348346710205
TESS_18_0,All,241.5,2763.993915264423
TESS_18_0,All,242.5,3651.076684805063
TESS_18_0,All,243.5,1719.805936373197
TESS_18_0,All,244.5,1798.6164453946626
TESS_18_0,All,245.5,1393.2934448535625
TESS_18_0,All,246.5,1691.3325546264648
TESS_18_0,All,247.5,1760.4892255342925
TESS_18_0,All,248.5,801.5718333904559
TESS_18_0,All,249.5,544.9203367508375
TESS_18_0,All,250.5,1427.0537659583183
TESS_18_0,All,251.5,1004.9969834547776
TESS_18_0,All,252.5,1179.3345515544597
TESS_18_0,All,253.5,1315.6746698526235
TESS_18_0,All,254.5,1965.5431258861836
TESS_18_0,All,255.5,3708.247006929838
TESS_18_0,All,256.5,2783.6959557166465
TESS_18_0,All,257.5,1295.1432200211746
TESS_18_0,All,258.5,1145.1618012648362
TESS_18_0,All,259.5,687.0885025171133
TESS_18_0,All,260.5,2065.6363044151894
TESS_18_0,All,261.5,1533.081001501817
TESS_18_0,All,262.5,2409.9808303833006
TESS_18_0,All,263.5,3296.387759868915
TESS_18_0,All,264.5,2158.4009704589844
TESS_18_0,All,265.5,2159.590232702402
TESS_18_0,All,266.5,2849.421688960149
TESS_18_0,All,267.5,3252.2018150916465
TESS_18_0,All,268.5,4183.75919518104
TESS_18_0,All,269.5,1204.4356634066655
TESS_18_0,All,270.5,1237.5160878254817
TESS_18_0,All,271.5,1237.3899612426758
TESS_18_0,All,272.5,811.5262793761033
TESS_18_0,All,273.5,1164.263146327092
TESS_18_0,All,274.5,1148.4544798044058
TESS_18_0,All,275.5,1657.4920504643367
TESS_18_0,All,276.5,2203.2351387097287
TESS_18_0,All,277.5,2672.397578125
TESS_18_0,All,278.5,1756.8616582430327
TESS_18_0,All,279.5,1161.7792370135967
TESS_18_0,All,280.5,1192.330450938298
TESS_18_0,All,281.5,1533.3437701005203
TESS_18_0,All,282.5,3882.1974487304688
TESS_18_0,All,283.5,1891.9076197697566
TESS_18_0,All,284.5,1287.9681760347808
TESS_18_0,All,285.5,1814.3335985036997
TESS_18_0,All,286.5,1446.9350362924429
TESS_18_0,All,287.5,2427.281329815204
TESS_18_0,All,288.5,3416.425512460562
TESS_18_0,All,289.5,3009.821519118089
TESS_18_0,All,290.5,6824.464824969952
TESS_18_0,All,291.5,5810.796213003306
TESS_18_0,All,292.5,1437.9064460167517
TESS_18_0,All,293.5,839.9060778808594
TESS_18_0,All,294.5,688.6061034936172
TESS_18_0,All,295.5,1004.8737498567655
TESS_18_0,All,296.5,744.3054221685117
TESS_18_0,All,297.5,1086.0172917292668
TESS_18_0,All,298.5,1964.4485349471752
TESS_18_0,All,299.5,1946.2721915611853
TESS_18_0,All,300.5,2283.986685092633
TESS_18_0,All,301.5,1415.961526650649
TESS_18_0,All,302.5,1529.2567182687612
TESS_18_0,All,303.5,2307.495587862455
TESS_18_0,All,304.5,2784.554436577691
TESS_18_1,All,0.5,157577.5985519565
TESS_18_1,All,1.5,62964.0851158729
TESS_18_1,All,2.5,17379.071047856258
TESS_18_1,All,3.5,7690.6184316781855
TESS_18_1,All,4.5,4803.309871967022
TESS_18_1,All,5.5,6460.642518263597
TESS_18_1,All,6.5,8170.701403104342
TESS_18_1,All,7.5,6256.424023043651
TESS_18_1,All,8.5,3779.6128240732046
TESS_18_1,All,9.5,4457.0128910358135
TESS_18_1,All,10.5,4233.098873065068
TESS_18_1,All,11.5,3713.570233491751
TESS_18_1,All,12.5,2218.8353893573467
TESS_18_1,All,13.5,11783.870335358839
TESS_18_1,All,14.5,5274.37312903771
TESS_18_1,All,15.5,6846.68949185885
TESS_18_1,All,16.5,3599.9324469933144
TESS_18_1,All,17.5,7152.940917381873
TESS_18_1,All,18.5,2648.7922322199893
TESS_18_1,All,19.5,5612.499664039612
TESS_18_1,All,20.5,4677.01082788981
TESS_18_1,All,21.5,19885.831162672777
TESS_18_1,All,22.5,7856.441721402682
TESS_18_1,All,23.5,5835.87279686561
TESS_18_1,All,24.5,6784.685348510742
TESS_18_1,All,25.5,11603.69968531682
TESS_18_1,All,26.5,7502.185625516451
TESS_18_1,All,27.5,10432.715341421273
TESS_18_1,All,28.5,8056.724878311157
TESS_18_1,All,29.5,8651.604867201586
TESS_18_1,All,30.5,21603.09354870136
TESS_18_1,All,31.5,23556.73254746657
TESS_18_1,All,32.5,239038.3790611854
TESS_18_1,All,33.5,30053.37462909405
TESS_18_1,All,34.5,28394.882943960336
TESS_18_1,All,35.5,196048.55033287636
TESS_18_1,All,36.5,1717847.3203125
TESS_18_1,All,37.5,866666.7242713341
TESS_18_1,All,38.5,59503.291298828124
TESS_18_1,All,39.5,244487.45868389422
TESS_18_1,All,40.5,403335.3282752404
TESS_18_1,All,41.5,357900.751183143
TESS_18_1,All,42.5,391395.6533954327
TESS_18_1,All,43.5,1173617.491361178
TESS_18_1,All,44.5,13687655.522235576
TESS_18_1,All,45.5,1448684.0533353365
TESS_18_1,All,46.5,1478187.90625
TESS_18_1,All,47.5,9426280.592510518
TESS_18_1,All,48.5,1377164.3661358173
TESS_18_1,All,49.5,769099.6613581731
TESS_18_1,All,50.5,10690086.497596154
TESS_18_1,All,51.5,3840806.1947678784
TESS_18_1,All,52.5,392401.9500450721
TESS_18_1,All,53.5,244981.1987492488
TESS_18_1,All,54.5,436755.5397010216
TESS_18_1,All,55.5,84394.36301832933
TESS_18_1,All,56.5,48415.484788161055
TESS_18_1,All,57.5,32565.98865234375
TESS_18_1,All,58.5,46784.67041015625
TESS_18_1,All,59.5,25269.386784480168
TESS_18_1,All,60.5,38538.62270883413
TESS_18_1,All,61.5,96562.53002929688
TESS_18_1,All,62.5,24216.55962900015
TESS_18_1,All,63.5,20156.49259361854
TESS_18_1,All,64.5,27266.042123647836
TESS_18_1,All,65.5,40810.142305814305
TESS_18_1,All,66.5,25958.472266564004
TESS_18_1,All,67.5,27844.8736410141
TESS_18_1,All,68.5,14391.48282271165
TESS_18_1,All,69.5,11216.287506103516
TESS_18_1,All,70.5,14658.595650012676
TESS_18_1,All,71.5,52285.12361966647
TESS_18_1,All,72.5,9283.786611703727
TESS_18_1,All,73.5,5975.56672345675
TESS_18_1,All,74.5,13174.866679851826
TESS_18_1,All,75.5,4128.239320021409
TESS_18_1,All,76.5,3596.8126971435545
TESS_18_1,All,77.5,3924.533853050608
TESS_18_1,All,78.5,3767.2811572735127
TESS_18_1,All,79.5,4353.926128094013
TESS_18_1,All,80.5,2874.0727650569033
TESS_18_1,All,81.5,2913.8032863323506
TESS_18_1,All,82.5,4523.097218848192
TESS_18_1,All,83.5,3256.7143026498647
TESS_18_1,All,84.5,4339.2013414823095
TESS_18_1,All,85.5,3795.8998376406157
TESS_18_1,All,86.5,3388.103508582482
TESS_18_1,All,87.5,2291.883937688974
TESS_18_1,All,88.5,4597.9980873694785
TESS_18_1,All,89.5,6360.65541428786
TESS_18_1,All,90.5,5003.304830257709
TESS_18_1,All,91.5,4513.917832154494
TESS_18_1,All,92.5,9050.19777738131
TESS_18_1,All,93.5,3536.008090826181
TESS_18_1,All,94.5,4750.187678703895
TESS_18_1,All,95.5,3805.113923339844
TESS_18_1,All,96.5,4419.628497783954
TESS_18_1,All,97.5,2539.30393248338
TESS_18_1,All,98.5,5194.377680264986
TESS_18_1,All,99.5,2873.6898933924163
TESS_18_1,All,100.5,1724.6613743121807
TESS_18_1,All,101.5,3283.828449542706
TESS_18_1,All,102.5,2635.863095650306
TESS_18_1,All,103.5,1455.1754426956177
TESS_18_1,All,104.5,2209.2770978487456
TESS_18_1,All,105.5,2235.9243973952075
TESS_18_1,All,106.5,1387.0457402742827
TESS_18_1,All,107.5,1675.2723623422476
TESS_18_1,All,108.5,2341.830909875723
TESS_18_1,All,109.5,1293.1771706067598
TESS_18_1,All,110.5,1778.713848407452
TESS_18_1,All,111.5,1566.7030745286208
TESS_18_1,All,112.5,1768.1085648169885
TESS_18_1,All,113.5,1234.9740429474757
TESS_18_1,All,114.5,1376.9215896606445
TESS_18_1,All,115.5,957.2772636413574
TESS_18_1,All,116.5,1226.422969524677
TESS_18_1,All,117.5,988.8663419576792
TESS_18_1,All,118.5,1300.7222483708308
TESS_18_1,All,119.5,1694.7725303356465
TESS_18_1,All,120.5,1174.584972528311
TESS_18_1,All,121.5,1229.6896926806523
TESS_18_1,All,122.5,1044.9371029780461
TESS_18_1,All,123.5,1321.0433807373047
TESS_18_1,All,124.5,1178.1024687840388
TESS_18_1,All,125.5,1079.1761028583232
TESS_18_1,All,126.5,991.004136305589
TESS_18_1,All,127.5,951.8007833040677
TESS_18_1,All,128.5,1203.829434834994
TESS_18_1,All,129.5,1124.7144823807937
TESS_18_1,All,130.5,1179.2906431418198
TESS_18_1,All,131.5,1217.2157920323884
TESS_18_1,All,132.5,975.7582891904391
TESS_18_1,All,133.5,977.5533045482636
TESS_18_1,All,134.5,1105.9447567279522
TESS_18_1,All,135.5,870.9924160883977
TESS_18_1,All,136.5,1028.0894029323872
TESS_18_1,All,137.5,822.752501634451
TESS_18_1,All,138.5,973.4279274573693
TESS_18_1,All,139.5,820.5598236964299
TESS_18_1,All,140.5,1287.0713765070989
TESS_18_1,All,141.5,687.9854252155011
TESS_18_1,All,142.5,922.9898118239182
TESS_18_1,All,143.5,1159.431180513822
TESS_18_1,All,144.5,775.1251352016742
TESS_18_1,All,145.5,1226.0517100921045
TESS_18_1,All,146.5,655.0181699899526
TESS_18_1,All,147.5,760.9856912172758
TESS_18_1,All,148.5,1084.2453692509578
TESS_18_1,All,149.5,814.5711755752563
TESS_18_1,All,150.5,700.3971220163198
TESS_18_1,All,151.5,1155.6821142343374
TESS_18_1,All,152.5,707.4428366851806
TESS_18_1,All,153.5,730.2212956501887
TESS_18_1,All,154.5,1174.123018851647
TESS_18_1,All,155.5,1090.8029791025015
TESS_18_1,All,156.5,1139.1200526677644
TESS_18_1,All,157.5,936.0170128895686
TESS_18_1,All,158.5,591.0727158509768
TESS_18_1,All,159.5,1015.2959744380071
TESS_18_1,All,160.5,682.8442486983079
TESS_18_1,All,161.5,1089.5835047868582
TESS_18_1,All,162.5,980.1656699547401
TESS_18_1,All,163.5,813.7607840758103
TESS_18_1,All,164.5,1058.8546484433687
TESS_18_1,All,165.5,637.152176783635
TESS_18_1,All,166.5,965.8279900367444
TESS_18_1,All,167.5,880.9211931962234
TESS_18_1,All,168.5,822.0175131284274
TESS_18_1,All,169.5,736.0803982661321
TESS_18_1,All,170.5,744.3352335416354
TESS_18_1,All,171.5,937.3801846027375
TESS_18_1,All,172.5,1305.5271301269531
TESS_18_1,All,173.5,1010.3987677647517
TESS_18_1,All,174.5,1204.624014047476
TESS_18_1,All,175.5,802.9403225825383
TESS_18_1,All,176.5,521.6971445083618
TESS_18_1,All,177.5,818.4573860168457
TESS_18_1,All,178.5,564.2097355253421
TESS_18_1,All,179.5,696.4378970953135
TESS_18_1,All,180.5,967.8713783851036
TESS_18_1,All,181.5,624.6387354043814
TESS_18_1,All,182.5,730.8510569058932
TESS_18_1,All,183.5,952.0002695230337
TESS_18_1,All,184.5,683.244089786823
TESS_18_1,All,185.5,570.0271841929509
TESS_18_1,All,186.5,984.0192152170034
TESS_18_1,All,187.5,763.5564683400668
TESS_18_1,All,188.5,800.7892401768611
TESS_18_1,All,189.5,497.8038097528311
TESS_18_1,All,190.5,616.3850453186035
TESS_18_1,All,191.5,770.6703670082184
TESS_18_1,All,192.5,670.0113103939937
TESS_18_1,All,193.5,839.0249778307401
TESS_18_1,All,194.5,989.1277038867657
TESS_18_1,All,195.5,769.3409185776344
TESS_18_1,All,196.5,720.1180694653438
TESS_18_1,All,197.5,850.9456741076249
TESS_18_1,All,198.5,815.5553191074958
TESS_18_1,All,199.5,722.3607889688932
TESS_18_1,All,200.5,720.0597815880409
TESS_18_1,All,201.5,596.5272721510667
TESS_18_1,All,202.5,1496.980799968426
TESS_18_1,All,203.5,755.5002408394447
TESS_18_1,All,204.5,888.5999950995812
TESS_18_1,All,205.5,705.7135369961078
TESS_18_1,All,206.5,706.9386653900146
TESS_18_1,All,207.5,851.7580006122589
TESS_18_1,All,208.5,824.3578301943265
TESS_18_1,All,209.5,593.5656346130371
TESS_18_1,All,210.5,888.2487304394061
TESS_18_1,All,211.5,729.5366488786844
TESS_18_1,All,212.5,618.1414769979624
TESS_18_1,All,213.5,736.284158706665
TESS_18_1,All,214.5,592.0424003876172
TESS_18_1,All,215.5,698.3814072608948
TESS_18_1,All,216.5,752.1991769350492
TESS_18_1,All,217.5,768.6624290392949
TESS_18_1,All,218.5,922.7672062653762
TESS_18_1,All,219.5,736.7022997049185
TESS_18_1,All,220.5,741.4606831623958
TESS_18_1,All,221.5,815.1848292350769
TESS_18_1,All,222.5,721.3446495349591
TESS_18_1,All,223.5,850.8130269417396
TESS_18_1,All,224.5,758.8690390953651
TESS_18_1,All,225.5,720.0094355069674
TESS_18_1,All,226.5,770.0056292368815
TESS_18_1,All,227.5,787.0363643352802
TESS_18_1,All,228.5,1070.3090982055664
TESS_18_1,All,229.5,812.0413476503812
TESS_18_1,All,230.5,598.1001019111046
TESS_18_1,All,231.5,861.2608719238868
TESS_18_1,All,232.5,923.7034145501943
TESS_18_1,All,233.5,682.5505200899564
TESS_18_1,All,234.5,727.7655916947585
TESS_18_1,All,235.5,512.1799614246075
TESS_18_1,All,236.5,677.8069918705867
TESS_18_1,All,237.5,625.5568419236404
TESS_18_1,All,238.5,892.6165137841151
TESS_18_1,All,239.5,541.030683187338
TESS_18_1,All,240.5,939.669945203341
TESS_18_1,All,241.5,675.2205669329717
TESS_18_1,All,242.5,790.0333281663748
TESS_18_1,All,243.5,949.309069266686
TESS_18_1,All,244.5,768.7682261100182
TESS_18_1,All,245.5,689.5021639603835
TESS_18_1,All,246.5,720.9101599913377
TESS_18_1,All,247.5,889.050072517395
TESS_18_1,All,248.5,530.7877473097581
TESS_18_1,All,249.5,868.6715586735652
TESS_18_1,All,250.5,751.0966360385602
TESS_18_1,All,251.5,704.5116285269077
TESS_18_1,All,252.5,959.5108375549316
TESS_18_1,All,253.5,552.6825876969558
TESS_18_1,All,254.5,673.6393269025363
TESS_18_1,All,255.5,777.1942696204552
TESS_18_1,All,256.5,494.9479100474945
TESS_18_1,All,257.5,713.039362027095
TESS_18_1,All,258.5,627.3352212722485
TESS_18_1,All,259.5,670.4344725975624
TESS_18_1,All,260.5,723.2891061489398
TESS_18_1,All,261.5,728.820974950607
TESS_18_1,All,262.5,650.4006001032316
TESS_18_1,All,263.5,445.5234903188852
TESS_18_1,All,264.5,535.833299930279
TESS_18_1,All,265.5,720.9249943953293
TESS_18_1,All,266.5,634.1685099601746
TESS_18_1,All,267.5,990.9696593834803
TESS_18_1,All,268.5,591.6289567213792
TESS_18_1,All,269.5,736.0550754987277
TESS_18_1,All,270.5,1086.8893798681406
TESS_18_1,All,271.5,557.9074972592867
TESS_18_1,All,272.5,539.0697387640292
TESS_18_1,All,273.5,741.1105452317458
TESS_18_1,All,274.5,584.2235050935012
TESS_18_1,All,275.5,522.0439453125
TESS_18_1,All,276.5,829.5453134683462
TESS_18_1,All,277.5,732.6916722517747
TESS_18_1,All,278.5,581.516483600323
TESS_18_1,All,279.5,742.5175401247465
TESS_18_1,All,280.5,676.6848055399381
TESS_18_1,All,281.5,481.7483381124643
TESS_18_1,All,282.5,449.5817411862887
TESS_18_1,All,283.5,587.8046374687782
TESS_18_1,All,284.5,729.9126252394456
TESS_18_1,All,285.5,677.902748413086
TESS_18_1,All,286.5,615.247524697047
TESS_18_1,All,287.5,418.09854302039514
TESS_18_1,All,288.5,472.7299384337205
TESS_18_1,All,289.5,611.212091427583
TESS_18_1,All,290.5,616.1027453495906
TESS_18_1,All,291.5,551.9952136920049
TESS_18_1,All,292.5,867.7181983360878
TESS_18_1,All,293.5,504.65245789747974
TESS_18_1,All,294.5,949.8632751428164
TESS_18_1,All,295.5,642.1643127294687
TESS_18_1,All,296.5,598.6396340590256
TESS_18_1,All,297.5,529.8660806509165
TESS_18_1,All,298.5,842.0040576182879
TESS_18_1,All,299.5,746.236690227802
TESS_18_1,All,300.5,540.0235569293683
TESS_18_1,All,301.5,697.2256651658279
TESS_18_1,All,302.5,602.7965877973116
TESS_18_1,All,303.5,722.0172612850482
TESS_18_1,All,304.5,632.2039555358887
TESS_18_1,All,305.5,632.5225657316355
TESS_18_1,All,306.5,531.5818724265465
TESS_18_1,All,307.5,764.9452183063214
TESS_18_1,All,308.5,759.9685922952799
TESS_18_1,All,309.5,754.803500189231
TESS_18_1,All,310.5,728.4203877082238
TESS_18_1,All,311.5,578.0013059950792
TESS_18_1,All,312.5,645.7094775713407
TESS_18_1,All,313.5,646.0878410339355
TESS_18_1,All,314.5,602.4156680473915
TESS_18_1,All,315.5,869.8029927473801
TESS_18_1,All,316.5,724.1165601290189
TESS_18_1,All,317.5,581.9059479053204
TESS_18_1,All,318.5,507.5829071631798
TESS_18_1,All,319.5,577.0640885279729
TESS_18_1,All,320.5,802.405636053819
TESS_18_1,All,321.5,848.5767393845779
