Photometry,Sector,RV group,Time,Value
TESS_18_0,All,1566.7,1565.6920407777768,-0.004723474523734483
TESS_18_0,All,1566.7,1565.6989852222212,0.007654385047025396
TESS_18_0,All,1566.7,1565.7059296666655,-0.022485080726030466
TESS_18_0,All,1566.7,1565.7128741111098,0.02729197941968505
TESS_18_0,All,1566.7,1565.7198185555542,-0.04670359405808152
TESS_18_0,All,1566.7,1567.678151888859,0.02320913724571458
TESS_18_0,All,1566.7,1567.6850963333034,0.02576347505110762
TESS_18_0,All,1566.7,1567.6920407777477,0.0113633749107929
TESS_18_0,All,1566.7,1567.698985222192,-0.005484812949498643
TESS_18_0,All,1566.7,1567.7059296666364,0.0030425255210363975
TESS_18_0,All,1566.7,1567.7128741110807,0.005472834670055641
TESS_18_0,All,1566.7,1567.719818555525,0.0038374123078069645
TESS_18_0,All,1566.7,1567.7267629999694,0.00918086744906917
TESS_18_0,All,1566.7,1567.7337074444138,-0.0028710880428529004
TESS_18_0,All,1566.7,1567.740651888858,0.003916747896904183
TESS_18_0,All,1566.7,1567.7475963333025,-0.013695557131588758
TESS_18_0,All,1566.7,1567.7545407777468,0.006476261300482578
TESS_18_0,All,1597.62,1597.588381222222,0.006311893126738628
TESS_18_0,All,1597.62,1597.5953256666664,-0.02158643917517889
TESS_18_0,All,1597.62,1597.6022701111108,-0.0024472145694693637
TESS_18_0,All,1597.62,1597.6092145555551,-0.001973469536154815
TESS_18_0,All,1597.62,1597.6161589999995,0.006931030283865345
TESS_18_0,All,1597.62,1597.6231034444438,-0.0033487856100431895
TESS_18_0,All,1597.62,1597.6300478888882,0.01827667883038344
TESS_18_0,All,1597.62,1597.6369923333325,-0.00810594197857116
TESS_18_0,All,1597.62,1597.6439367777768,0.0028472702576942724
TESS_18_0,All,1597.62,1597.6508812222212,-0.023466160741989515
TESS_18_0,All,1597.62,1597.6578256666655,0.030929331482285133
TESS_18_0,All,1597.62,1597.6647701111099,0.00021233392031184685
TESS_18_0,All,2569.81,2569.782583222222,0.00179070354411657
TESS_18_0,All,2569.81,2569.7895276666663,0.023924612555529728
TESS_18_0,All,2569.81,2569.7964721111107,0.008726327562747516
TESS_18_0,All,2569.81,2569.803416555555,-0.0009201170735789937
TESS_18_0,All,2569.81,2569.8173054444437,-0.010351088712204365
TESS_18_0,All,2569.81,2569.824249888888,-0.018016569666855206
TESS_18_0,All,2569.81,2569.8311943333324,0.006762884944320343
TESS_18_0,All,2569.81,2569.8381387777767,-0.020141349859021985
TESS_18_0,All,2569.81,2569.845083222221,0.009221987236858563
TESS_18_0,All,2583.88,2580.800836222222,-0.01730001938038028
TESS_18_0,All,2583.88,2580.821669555555,0.04254949478113684
TESS_18_0,All,2583.88,2580.8286139999996,-0.13678196489171815
TESS_18_0,All,2583.88,2580.835558444444,-0.032022391052144654
TESS_18_0,All,2583.88,2580.8425028888882,0.0486944720801738
TESS_18_0,All,2583.88,2583.8216695555116,-0.016749346741654236
TESS_18_0,All,2583.88,2583.8425028888446,-0.014888668962425371
TESS_18_0,All,2583.88,2583.849447333289,-0.007096243250886286
TESS_18_0,All,2583.88,2583.8563917777333,0.0034199156458080892
TESS_18_0,All,2583.88,2583.8633362221776,0.007058616709760254
TESS_18_0,All,2583.88,2583.870280666622,-0.025903251120498575
TESS_18_0,All,2583.88,2583.8772251110663,0.007915160648306135
TESS_18_0,All,2583.88,2583.8841695555107,-0.003721118965712681
TESS_18_0,All,2583.88,2583.891113999955,-0.014905166715792909
TESS_18_0,All,2583.88,2584.8494473332744,0.047949620800046645
TESS_18_0,All,2583.88,2584.8563917777187,0.0631386836525309
TESS_18_0,All,2583.88,2584.863336222163,0.0007488973168909493
TESS_18_0,All,2583.88,2584.8702806666074,0.02509543392931595
TESS_18_0,All,2685.7,2685.677551222222,-0.009674347462278942
TESS_18_0,All,2685.7,2685.6844956666664,-0.014009073436909283
TESS_18_0,All,2685.7,2685.6914401111108,-0.016484627241372802
TESS_18_0,All,2685.7,2685.698384555555,0.009266562210476958
TESS_18_0,All,2685.7,2685.7053289999994,-0.00907641137988906
TESS_18_0,All,2685.7,2685.712273444444,0.024797782873296752
TESS_18_0,All,2685.7,2685.719217888888,-0.007207279529734744
TESS_18_0,All,2685.7,2685.7261623333325,0.022029965141681023
TESS_18_0,All,2685.7,2685.733106777777,-0.004327246074851378
TESS_18_0,All,2694.56,2694.543445222222,0.013586442341011026
TESS_18_0,All,2694.56,2694.5503896666664,0.015156626150402008
TESS_18_0,All,2694.56,2694.557334111111,0.02502396904679175
TESS_18_0,All,2694.56,2694.564278555555,-0.004450171265914399
TESS_18_0,All,2694.56,2694.5712229999995,-0.007912756574672095
TESS_18_0,All,2694.56,2694.578167444444,0.0018089479578561663
TESS_18_0,All,2694.56,2694.585111888888,-0.027483341754684153
TESS_18_0,All,2694.56,2694.5920563333325,-0.028491559635271013
TESS_18_0,All,2707.08,2706.5319852222224,-0.00549671032630178
TESS_18_0,All,2707.08,2706.5389296666667,0.008135543832288063
TESS_18_0,All,2707.08,2706.545874111111,0.02035550906251454
TESS_18_0,All,2707.08,2706.5528185555554,-0.010312490655681582
TESS_18_0,All,2707.08,2706.566707444444,0.015339744698442157
TESS_18_0,All,2707.08,2706.5736518888884,0.000385090012159336
TESS_18_0,All,2707.08,2706.580596333333,-0.0007054199541884136
TESS_18_0,All,2707.08,2706.587540777777,0.002829978848654846
TESS_18_0,All,2707.08,2707.5875407777626,-0.001898330931658502
TESS_18_0,All,2707.08,2707.594485222207,-0.020861364763491087
TESS_18_0,All,2707.08,2707.6014296666513,-0.00709903257028643
TESS_18_0,All,2707.08,2707.6083741110956,-0.003942436369939216
TESS_18_0,All,2707.08,2707.61531855554,0.011688996073425736
TESS_18_0,All,2707.08,2707.6222629999843,-0.008429768865439025
TESS_18_0,All,2707.08,2707.6292074444286,-0.001096947618462051
TESS_18_0,All,2707.08,2707.636151888873,0.005775229030782314
TESS_18_0,All,2985.24,2980.8262862222223,-0.009059081084349342
TESS_18_0,All,2985.24,2980.8332306666666,-0.02905886756174384
TESS_18_0,All,2985.24,2980.8471195555553,-0.0906954933803502
TESS_18_0,All,2985.24,2980.8540639999997,-0.03738721320249641
TESS_18_0,All,2985.24,2980.861008444444,-0.016971289684343856
TESS_18_0,All,2985.24,2982.8332306666375,-0.0653849190865387
TESS_18_0,All,2985.24,2982.840175111082,0.024894667334573482
TESS_18_0,All,2985.24,2982.847119555526,0.016385048605588693
TESS_18_0,All,2985.24,2982.8540639999705,0.018081940916814816
TESS_18_0,All,2985.24,2982.861008444415,0.01758697411400724
TESS_18_0,All,2985.24,2988.7012862221077,0.0034601763558689325
TESS_18_0,All,2985.24,2988.708230666552,0.007699710157567605
TESS_18_0,All,2985.24,2988.7151751109964,-0.01632511849498798
TESS_18_0,All,2985.24,2988.7221195554407,0.007209743009446862
TESS_18_0,All,2985.24,2988.729063999885,-0.016343642540982473
TESS_18_0,All,2985.24,2988.7360084443294,-0.002863555601653923
TESS_18_0,All,2985.24,2988.7429528887737,-0.03220466532008643
TESS_18_0,All,3344.74,3344.736020222222,0.0045729749056598636
TESS_18_0,All,3344.74,3344.7429646666665,0.0025198478261190403
TESS_18_0,All,3344.74,3344.749909111111,0.0011966283668528744
TESS_18_0,All,3344.74,3344.756853555555,-0.0050324325162636975
TESS_18_0,All,3344.74,3344.7637979999995,-0.04803698003383364
TESS_18_0,All,3668.0,3666.806363222222,-0.00576619858626754
TESS_18_0,All,3668.0,3666.8133076666663,0.0018514720988989277
TESS_18_0,All,3668.0,3666.8202521111107,-0.004042435557410477
TESS_18_0,All,3668.0,3666.827196555555,-0.01374315811123462
TESS_18_0,All,3668.0,3666.8341409999994,-0.00450805234129024
TESS_18_0,All,3668.0,3666.8410854444437,0.009136692517796658
TESS_18_0,All,3668.0,3668.750807666638,-0.001487179440014028
TESS_18_0,All,3668.0,3668.7577521110825,-0.0023345848165655216
TESS_18_0,All,3668.0,3668.764696555527,0.014224959635458227
TESS_18_0,All,3668.0,3668.771640999971,-0.007192657310675045
TESS_18_0,All,3668.0,3668.7785854444155,0.008151440997542893
TESS_18_0,All,3668.0,3668.78552988886,-0.003493643614298607
TESS_18_0,All,3668.0,3668.792474333304,0.004659046640735869
TESS_18_0,All,3668.0,3668.7994187777485,-0.00947509757160991
TESS_18_0,All,3668.0,3668.806363222193,0.03141526214203036
TESS_18_0,All,3712.63,3711.702016222222,0.003752524652967135
TESS_18_0,All,3712.63,3711.7089606666664,-0.004462354985052467
TESS_18_0,All,3712.63,3711.7159051111107,0.008654848829444806
TESS_18_0,All,3712.63,3711.722849555555,0.013306908337408154
TESS_18_0,All,3712.63,3711.7297939999994,-0.024634243499361982
TESS_18_0,All,3712.63,3711.7367384444437,0.022298603459752816
TESS_18_0,All,3712.63,3711.743682888888,-0.02564905659292647
TESS_18_0,All,3712.63,3712.688127333319,0.007769692649630828
TESS_18_0,All,3712.63,3712.695071777763,-0.005234166832321585
TESS_18_0,All,3712.63,3712.7020162222075,0.010703050324972494
TESS_18_0,All,3712.63,3712.708960666652,-0.005099924384270602
TESS_18_0,All,3712.63,3712.715905111096,-0.009901795941371028
TESS_18_0,All,3712.63,3712.7228495555405,0.017713456959518252
TESS_18_0,All,3712.63,3712.729793999985,0.0028792801429569533
TESS_18_0,All,3712.63,3712.736738444429,-0.010205027978168302
TESS_18_0,All,3712.63,3712.7436828888735,0.004974081575072724
TESS_18_0,All,3712.63,3713.84090511108,0.027528028038610097
TESS_18_0,All,3712.63,3713.847849555524,-0.01596217581927932
TESS_18_0,All,3712.63,3713.8547939999685,0.01148574714248626
TESS_18_0,All,3712.63,3713.861738444413,-0.005614117049610972
TESS_18_0,All,3712.63,3713.868682888857,0.013178268902499658
TESS_18_0,All,3712.63,3713.8756273333015,-0.011761462712974756
TESS_18_0,All,3712.63,3713.882571777746,-0.009355172544104668
TESS_18_0,All,3712.63,3713.88951622219,-0.005157656365541816
TESS_18_0,All,3770.45,3768.522918222222,-0.002561497571807722
TESS_18_0,All,3770.45,3768.5298626666663,0.011504294541016069
TESS_18_0,All,3770.45,3768.5368071111106,0.009195204149423847
TESS_18_0,All,3770.45,3768.543751555555,-0.003641285329472118
TESS_18_0,All,3770.45,3768.5506959999993,-0.000992866273740782
TESS_18_0,All,3770.45,3768.5576404444437,-0.0015676715564459315
TESS_18_0,All,3770.45,3768.564584888888,0.008090780865316288
TESS_18_0,All,3770.45,3768.5715293333324,-0.007777101979178175
TESS_18_0,All,3770.45,3768.5784737777767,0.0013997449286866804
TESS_18_0,All,3770.45,3768.585418222221,0.005787047068509341
TESS_18_0,All,3770.45,3768.5923626666654,-0.00628696918647111
TESS_18_0,All,3770.45,3768.5993071111097,0.0028955868364177162
TESS_18_0,All,3770.45,3768.606251555554,-0.002916736747544659
TESS_18_0,All,3770.45,3768.6131959999984,0.0031162494991105127
TESS_18_0,All,3770.45,3768.6201404444428,-0.0016103163344585226
TESS_18_0,All,3770.45,3768.627084888887,-0.009954489840525705
TESS_18_0,All,3770.45,3768.6340293333315,-0.0015938368289338297
TESS_18_0,All,3770.45,3768.640973777776,0.005808291796634691
TESS_18_0,All,3770.45,3768.64791822222,-0.01358008539008725
TESS_18_0,All,3770.45,3768.6548626666645,0.009015587928050402
TESS_18_0,All,3770.45,3768.661807111109,0.009279339253525101
TESS_18_0,All,3770.45,3768.668751555553,-0.007831724935493112
TESS_18_0,All,3770.45,3768.6756959999975,0.007265441461068198
TESS_18_0,All,3770.45,3768.682640444442,-0.0020668219097723867
TESS_18_0,All,3770.45,3768.689584888886,-0.004399363126983391
TESS_18_0,All,3770.45,3768.6965293333305,0.0032802707726473897
TESS_18_0,All,3770.45,3768.703473777775,0.019085069693632415
TESS_18_0,All,3770.45,3768.7104182222192,-0.006622166598657216
TESS_18_0,All,3770.45,3768.7173626666636,-0.007850468342059283
TESS_18_0,All,3770.45,3768.724307111108,-0.007174451470681766
TESS_18_0,All,3770.45,3768.7312515555523,0.020245083806188287
TESS_18_0,All,3770.45,3768.7381959999966,0.003469533912506466
TESS_18_0,All,3770.45,3768.745140444441,-0.0014581349957637664
TESS_18_0,All,3770.45,3768.7520848888853,-0.005699918989781839
TESS_18_0,All,3770.45,3768.7590293333296,0.009705855143986926
TESS_18_0,All,3770.45,3768.765973777774,0.008041796352041001
TESS_18_0,All,3770.45,3768.7729182222183,-0.019479309695664495
TESS_18_0,All,3770.45,3768.7798626666627,0.017689544255279695
TESS_18_0,All,3770.45,3768.786807111107,-0.07048693950831961
TESS_18_0,All,3770.45,3769.7104182222047,0.018359389499285072
TESS_18_0,All,3770.45,3769.717362666649,-0.006998220096065787
TESS_18_0,All,3770.45,3769.7243071110934,0.007566631337191392
TESS_18_0,All,3770.45,3769.7312515555377,-0.005533894520239311
TESS_18_0,All,3770.45,3769.738195999982,-0.0011627179044926643
TESS_18_0,All,3770.45,3769.7451404444264,0.003862931469816793
TESS_18_0,All,3770.45,3769.7520848888707,0.012814626808315764
TESS_18_0,All,3770.45,3769.759029333315,-0.006432707151060615
TESS_18_0,All,3770.45,3769.7659737777594,0.003551852485177266
TESS_18_0,All,3770.45,3769.7729182222038,0.004348726077625133
TESS_18_0,All,3770.45,3769.779862666648,0.043338241934525096
TESS_18_0,All,3770.45,3770.5576404444146,-0.005056759691485121
TESS_18_0,All,3770.45,3770.564584888859,-0.0006385491088632626
TESS_18_0,All,3770.45,3770.5715293333033,0.0026560429775227285
TESS_18_0,All,3770.45,3770.5784737777476,-0.0013160344152672865
TESS_18_0,All,3770.45,3770.585418222192,-0.006096941831354086
TESS_18_0,All,3770.45,3770.5923626666363,0.000540012201746268
TESS_18_0,All,3770.45,3770.5993071110806,-0.004685447680155788
TESS_18_0,All,3770.45,3770.606251555525,0.0027939163947357584
TESS_18_0,All,3770.45,3771.6687515555095,-0.006070106342425538
TESS_18_0,All,3770.45,3771.675695999954,0.00045508409992218047
TESS_18_0,All,3770.45,3771.682640444398,0.00017322882860404745
TESS_18_0,All,3770.45,3771.6895848888425,0.010844955420390066
TESS_18_0,All,3770.45,3771.696529333287,0.014354272805941086
TESS_18_0,All,3770.45,3771.7034737777312,-0.03944428735778008
TESS_18_0,All,3770.45,3771.7104182221756,0.02132932247324463
TESS_18_0,All,3770.45,3771.71736266662,0.0030227144768243436
TESS_18_0,All,3770.45,3771.7243071110643,0.0253869063688849
TESS_18_0,All,3770.45,3771.7312515555086,-0.06041414947323159
TESS_18_0,All,3770.45,3772.5993071110515,-0.048567668267273864
TESS_18_0,All,3770.45,3772.606251555496,0.007926562015384475
TESS_18_0,All,3770.45,3772.61319599994,-0.0024141205281731277
TESS_18_0,All,3770.45,3772.6201404443846,-0.009208614044714774
TESS_18_0,All,3770.45,3772.627084888829,-0.002651355553656874
TESS_18_0,All,3770.45,3772.6340293332732,-0.005771221590557339
TESS_18_0,All,3770.45,3772.6409737777176,-0.010963720768906405
TESS_18_0,All,3770.45,3772.647918222162,0.0058563737128660386
TESS_18_0,All,3770.45,3772.6548626666063,-0.001746501853967698
TESS_18_0,All,3770.45,3773.6479182221474,-0.029539912206998174
TESS_18_0,All,3770.45,3773.6548626665917,0.006457980023864863
TESS_18_0,All,3770.45,3773.661807111036,-0.006885101119014999
TESS_18_0,All,3770.45,3773.6687515554804,0.001205153672262392
TESS_18_0,All,3770.45,3773.6756959999248,-0.011560123660358825
TESS_18_0,All,3770.45,3773.682640444369,0.01527479701800431
TESS_18_0,All,3770.45,3773.6895848888134,-0.0024886779477339676
TESS_18_0,All,3770.45,3773.696529333258,0.0002615364516500643
TESS_18_0,All,3770.45,3773.703473777702,-0.007872776213035226
TESS_18_0,All,3770.45,3774.752084888798,-0.02744361991006633
TESS_18_0,All,3770.45,3774.7590293332423,0.013459588896447975
TESS_18_0,All,3770.45,3774.7659737776867,0.0015578946413073586
TESS_18_0,All,3770.45,3774.772918222131,0.03227529210514037
TESS_18_0,All,3770.45,3774.7798626665754,0.0038947488537117484
TESS_18_0,All,3770.45,3774.7868071110197,-0.005170723652160246
TESS_18_0,All,3770.45,3774.793751555464,-0.04839485601788125
TESS_18_0,All,3770.45,3774.8076404443527,-0.0053465362674102734
TESS_18_0,All,3849.51,3849.475174222222,0.0009502029308077143
TESS_18_0,All,3849.51,3849.4821186666663,-0.010357106638066493
TESS_18_0,All,3849.51,3849.4890631111107,0.005493089219125143
TESS_18_0,All,3849.51,3849.496007555555,-0.0013124161750364238
TESS_18_0,All,3849.51,3849.5029519999994,0.008815299216556792
TESS_18_0,All,3849.51,3849.5098964444437,-0.012494765300305053
TESS_18_0,All,3849.51,3849.516840888888,0.009728987787270705
TESS_18_0,All,3849.51,3849.5237853333324,-0.00598396116914774
TESS_18_0,All,3849.51,3849.5307297777767,0.00040183284229349523
TESS_18_0,All,3849.51,3849.537674222221,-0.00489906641906742
TESS_18_0,All,3849.51,3849.5446186666654,0.012774090038585272
TESS_18_0,All,3849.51,3849.5515631111098,-0.003895023086782915
TESS_18_0,All,3849.51,3849.558507555554,-0.007296863009613956
TESS_18_0,All,4007.84,4007.8051662222224,-0.06482959239892615
TESS_18_0,All,4007.84,4007.8121106666667,0.021978603862334772
TESS_18_0,All,4007.84,4007.819055111111,-0.03414484004872099
TESS_18_0,All,4007.84,4007.8259995555554,-0.019269805641817617
TESS_18_0,All,4007.84,4007.8329439999998,0.01271357299355509
TESS_18_0,All,4007.84,4007.839888444444,-0.0006364004181296026
TESS_18_0,All,4007.84,4007.8468328888885,-0.007817876821983498
TESS_18_0,All,4007.84,4007.853777333333,0.009886507102181846
TESS_18_0,All,4007.84,4007.860721777777,0.004513620940879768
TESS_18_0,All,4007.84,4007.8676662222215,0.02006636701168712
TESS_18_0,All,4007.84,4007.874610666666,-0.0045279654984406465
TESS_18_0,All,4007.84,4007.88155511111,0.009969807610856937
TESS_18_0,All,4007.84,4007.8884995555545,0.020364754167607746
TESS_18_0,All,4007.84,4007.895443999999,0.022973620117604038
TESS_18_0,All,4037.19,4035.6771962222224,0.002235129584056021
TESS_18_0,All,4037.19,4035.6841406666667,-0.0012472437592085661
TESS_18_0,All,4037.19,4035.691085111111,0.006838895314205164
TESS_18_0,All,4037.19,4035.6980295555554,0.007859414004060634
TESS_18_0,All,4037.19,4035.7049739999998,0.00894038530499298
TESS_18_0,All,4037.19,4035.711918444444,0.0013235267298528919
TESS_18_0,All,4037.19,4035.7188628888885,0.00285568373332015
TESS_18_0,All,4037.19,4035.725807333333,0.006528688006884856
TESS_18_0,All,4037.19,4035.732751777777,0.0029921269773078574
TESS_18_0,All,4037.19,4035.7396962222215,-0.004617320529575634
TESS_18_0,All,4037.19,4035.746640666666,-0.01435233064425579
TESS_18_0,All,4037.19,4035.75358511111,-0.0016432772031821066
TESS_18_0,All,4037.19,4035.7605295555545,-0.00318034433993634
TESS_18_0,All,4037.19,4035.767473999999,-0.002976733601003665
TESS_18_0,All,4037.19,4035.774418444443,0.00550951619769077
TESS_18_0,All,4037.19,4035.7813628888875,0.0018534943446603688
TESS_18_0,All,4037.19,4035.788307333332,-0.012409517895499664
